propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108591644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/f3/d0/1349364933.webp,,30,4,260000.0,flat,sale,85.0,True,3,1,plaza de la Fuente del Trébol,Madrid,San Fernando de Henares,Montserrat - Parque Empresarial,es,,40.4254613,-3.5308457,False,https://www.idealista.com/inmueble/108591644/,"INMOBILIARIA LÓPEZ & MORENO vende estupenda vivienda exterior de 85m2, se distribuye en 3 dormitorios, salón-comedor, cocina completa con terraza/tendero y un cuarto de baño completo con bañera majestuosa, bidet y espejo empotrado.  Calidades: ventanas de climalit, abatibles y oscilobatientes, paredes de gotelé, suelos de parquet, caldera a estrenar, electrodomésticos en perfecto estado, calefacción de gas natural, armario empotrado en la habitación principal en el mismo edificio con acceso peatonal. Excelente ubicación a tan solo 3min de paradas de autobuses (281, 288, N203), además de una estupenda conexión con las carreteras M-50, M-21 y M-45, la zona cuenta con colegios, una gran cantidad de parques infantiles y zonas verdes, centros de salud, comercios, lugares de ocio y supermercados. ¡MEJOR VER!",False,good,False,True,3059.0,True,False,False,False,[],False,False,260000.0,€,flat,"Montserrat - Parque Empresarial, San Fernando de Henares",Piso en plaza de la Fuente del Trébol,True,False,,20000.0,,,,
107269136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/5f/2d/1307999342.webp,,24,,260000.0,chalet,sale,208.0,,4,2,calle Toledo,Madrid,Meco,,es,,40.5488077,-3.3367096,False,https://www.idealista.com/inmueble/107269136/,"Agenda tu llamada aquí y recibe toda la información que necesitas: calendly. com/inversores-kalma ¿Busca la mejor oportunidad de inversión en Meco, Madrid? Kalma presenta en exclusiva este espacioso chalet adosado en modalidad de NUDA PROPIEDAD. Información del inmueble: - Ubicación: Calle Toledo, Meco, Madrid. - Superficie: 208 m². - Conservación: La vivienda se encuentra en buen estado. - Antigüedad: Construida en 1999. Sobre la zona: - Situado en la Calle Toledo, en una de las áreas residenciales más tranquilas y demandadas de Meco, ideal para quienes buscan una vivienda en un entorno familiar y con buena calidad de vida. - Conexiones de transporte: Fácil acceso a la A-2, con comunicación rápida hacia Madrid y Guadalajara. Cercanía a la estación de Cercanías Renfe (Línea C-2) y diversas líneas de autobús. - Servicios cercanos: A pocos minutos de supermercados, colegios, centros médicos, farmacias y zonas comerciales. Además, se encuentra cerca de áreas deportivas y parques. Entorno recreativo: Próximo al Parque Municipal y a rutas naturales ideales para actividades al aire libre. - Estilo de vida: Un entorno seguro y bien comunicado, perfecto para quienes buscan tranquilidad sin renunciar a la cercanía con servicios esenciales y con Madrid capital. Una inversión atractiva con impacto social La misión de Kalma es proporcionar liquidez y bienestar a nuestros mayores mientras generamos las mejores oportunidades de inversión del mercado. Tras la adquisición del inmueble, los propietarios, un señor de 83 años y una señora de 78 años, mantendrán el usufructo vitalicio de la propiedad, garantizando su confort y seguridad. Cuando ellos falten, usted obtendrá la total disponibilidad del inmueble, ya sea para su disfrute personal o como activo de inversión en una zona con excelente proyección de revalorización. ¿Por qué pensarlo más? Contacte hoy con Kalma, el especialista en NUDA PROPIEDAD. Condiciones Económicas: - Pago único de 260.000 €. Gastos del Inmueble: A cargo del propietario: - IBI. - Cuotas extraordinarias de comunidad (si aplica). - Seguro del continente del inmueble. A cargo del usufructuario: - Cuotas ordinarias de comunidad. - Tasas municipales de residuos. - Recibos de suministros. - Seguro de contenido del inmueble. ¡Estamos a un click! Escríbanos ahora a través del chat de Idealista y nuestro equipo estará encantado de ampliarle los detalles y acompañarlo a lo largo de esta oportunidad única. Conozca Kalma, el mejor portfolio de inmuebles en NUDA PROPIEDAD, ahora a su alcance.",True,good,False,,1250.0,True,False,False,False,[],False,False,260000.0,€,chalet,Meco,Chalet adosado en calle Toledo,True,True,terracedHouse,,,,,
108910428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/dc/65/1360502042.webp,B26,88,1,3800000.0,flat,sale,247.0,True,3,4,"calle del Barquillo, 26",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4223925,-3.6955162,True,https://www.idealista.com/inmueble/108910428/,"En pleno corazón de la calle Barquillo, piedra angular del barrio de Justicia, se encuentra esta vivienda de 247 m², integralmente reformada por el prestigioso estudio de arquitectura de Mónica Diago.   Convertida en una de las propiedades más singulares y equilibradas del centro de Madrid, el proyecto respeta el carácter clásico de la finca original, realzando su valor con una distribución fluida, luminosa y actual: 9 balcones a la calle, techos de hasta 3,40 metros, ventanas de madera blanca de 3 metros con contraventanas interiores y exteriores, y suelos de madera natural con despiece a medida son solo algunos de los detalles que evidencian el carácter único de esta propiedad. El salón, situado en una elegante esquina con tres balcones al exterior y una chimenea decorativa de caliza, se conecta mediante embocaduras de piedra natural con el resto de la zona de día. A su lado, el espacio abierto de cocina y comedor está pensado tanto para el día a día como para celebraciones especiales. La cocina, de diseño contemporáneo, se entrega completamente equipada con electrodomésticos Miele de alta gama. Cuenta además con encimeras de piedra natural tratada de Cosentino, una cómoda isla y mobiliario de roble a medida. La zona de descanso se compone de tres dormitorios, todos con baño en suite, armarios empotrados y un amplio vestidor en el dormitorio principal. Se suma un aseo de cortesía, perfectamente ubicado junto a la zona de día, además de una zona de lavandería independiente y múltiples espacios de almacenaje. Cada decisión del proyecto ha sido tomada bajo una mirada arquitectónica equilibrada, funcional y atemporal. Basta con apreciar su cuidada selección de materiales: grifería gun metal de Icónico y Porcelanosa, suelos por aerotermia, sistema domótico, papeles decorativos de alta gama, molduras en pared y cornisas en techos, entre otros. Una oportunidad única de estrenar una vivienda excepcional en una de las calles con más identidad de Madrid, donde la arquitectura clásica se funde con la sensibilidad contemporánea de uno de los estudios más reconocidos del país.",False,good,False,True,15385.0,True,True,False,False,[],False,False,3800000.0,€,flat,"Chueca-Justicia, Madrid","Piso en calle del Barquillo, 26",,,,,,,,
108766096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/c5/45/1354502759.webp,,35,5,154900.0,flat,sale,37.0,False,2,1,calle del Espíritu Santo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4269936,-3.7041915,False,https://www.idealista.com/inmueble/108766096/,"Agencia inmobiliaria de Madrid-Tecnocasa Consulting Estudio Tribunal, vende estupenda vivienda en pleno corazón de Madrid, ubicada en la calle Espíritu Santo. Oportunidad única en pleno Malasaña: acogedora quinta planta sin ascensor, ideal para quienes desean vivir en una de las zonas con más personalidad y vida de Madrid. Rodeada de cultura, comercios con encanto y una oferta gastronómica inigualable, esta vivienda es perfecta tanto como inversión como para disfrutar del estilo de vida más genuino de la capital. La vivienda ofrece dos dormitorios llenos de luz natural, un salón acogedor, una cocina muy luminosa con ventana y un baño cómodo y funcional con plato de ducha. En cuanto a las calidades, la vivienda está equipada con aire acondicionado frío/calor para garantizar confort en todas las estaciones. La entrada se realiza a través de una doble puerta, una principal de madera y otra adicional en el pasillo, lo que proporciona mayor seguridad y privacidad. Además, al estar ubicada en una quinta planta, ofrece tranquilidad y exclusividad dentro del edificio. Esta propiedad se encuentra en una de las zonas más codiciadas de Madrid, un enclave donde la historia se entrelaza armoniosamente con la modernidad cosmopolita de la ciudad. Situada en pleno corazón de Malasaña, próxima a emblemáticas calles como Gran Vía, Fuencarral, San Bernardo y Carranza, esta área destaca por su carácter distintivo y su capacidad para reinventarse sin perder su esencia tradicional. Un entorno ideal para disfrutar de una exquisita oferta gastronómica, descubrir comercios exclusivos o relajarse en sus encantadoras terrazas, disfrutando de la auténtica vida madrileña. Comunicado por las estaciones de TRIBUNAL (L1 y L10), GRAN VÍA (L1 y L5) y CALLAO (L3 y 5), BILBAO (L4 Y L1) SAN BERNARDO (L2 y L4) y con todos los servicios próximos a la vivienda como líneas de autobús, bancos, comercios etc. Una oportunidad exclusiva para vivir en una de las zonas más demandadas y prestigiosas del centro de Madrid.",True,renew,False,False,4186.0,True,False,True,False,[],False,False,154900.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Espíritu Santo,,,,,,,,
107759649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/ae/6b/1322960364.webp,6640,12,2,1850000.0,flat,sale,175.0,True,3,3,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4253317,-3.6791774,False,https://www.idealista.com/inmueble/107759649/,"Este magnífico piso de 175 m² se encuentra en la prestigiosa calle Hermosilla, en pleno barrio de Goya, una de las zonas más codiciadas y emblemáticas de Madrid. Aunque el inmueble está para reformar, ofrece un sinfín de posibilidades para convertirlo en una propiedad única, adaptada a tus gustos y necesidades. Su generosa distribución, con tres habitaciones y tres baños,  proporciona una base excelente para crear un hogar a medida, sin renunciar a la amplitud y comodidad. Al entrar en el piso, te recibe un espacioso hall que da paso a un amplio salón-comedor, con grandes ventanales que proporcionan vistas a la calle y permiten que la luz natural inunde la estancia. Este espacio, de proporciones generosas, ofrece un sinfín de opciones para redistribuirlo según las preferencias personales, permitiendo una integración con la cocina y creando una zona abierta perfecta para el día a día o para disfrutar de cenas con amigos. Las tres habitaciones son de gran tamaño, con techos altos y una disposición que favorece la privacidad de cada una. La habitación principal cuenta con un baño en suite, lo que la convierte en un auténtico refugio. Las otras dos habitaciones comparten un segundo baño completo, proporcionando comodidad tanto para los residentes como para los invitados. Los tres baños, aunque necesitan una renovación, cuentan con una estructura funcional que permite aprovechar al máximo el espacio. El barrio de Goya es conocido por su excelente ubicación, a pocos minutos de zonas comerciales de alto nivel y con una gran oferta de restaurantes, tiendas de lujo y centros culturales. Además, la conexión con el transporte público es excepcional, lo que garantiza una fácil movilidad por toda la ciudad. Este piso es la oportunidad perfecta para quienes buscan un proyecto de reforma en una de las zonas más exclusivas de Madrid, con la posibilidad de diseñar un hogar a medida en un entorno único. *Las fotos corresponden con una posible reforma de la vivienda*. Retail especialista de referencia en locales comerciales, expansión de empresas e inversión, con más de 2.300 operaciones realizadas con éxito en nuestros 20 años de experiencia en el mercado inmobiliario.",False,renew,False,True,10571.0,True,False,False,False,[],False,False,1850000.0,€,flat,"Goya, Madrid",Piso en calle de Hermosilla,,,,,,,,
108408324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/c6/b3/1344035919.webp,GMM11,80,,824900.0,chalet,sale,354.0,,6,5,avenida de Argentina,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4428608,-3.9926068,False,https://www.idealista.com/inmueble/108408324/,"GRUPO MANOR VENDE EN EXCLUSIVA este espectacular chalet pareado en una de las mejores zonas de Villanueva de la Cañada. Construido en 2016, esta vivienda destaca por su diseño moderno, funcional y por contar con calidades de lujo. La fachada está completamente revestida en mármol travertino, un detalle elegante y atemporal. Además, dispone de puertas de garaje automáticas que aportan comodidad y seguridad. Al entrar en la planta principal, nos recibe un impresionante salón-comedor rodeado de ventanales que inundan el espacio de luz natural. Desde aquí accedemos al jardín, que cuenta con césped artificial de alta calidad, piscina individual de agua salada, zona de barbacoa y un acogedor rincón chill out, ideal para disfrutar en familia o con amigos. La cocina es independiente, con una práctica zona office y equipada con materiales y electrodomésticos de primeras marcas. En esta planta también encontramos un bonito patio de luces que aporta aún más luminosidad al interior. La zona de descanso se completa con dos dormitorios amplios y dos baños completos, uno de ellos en suite. Subiendo a la primera planta encontramos el dormitorio principal, una estancia muy amplia que dispone de baño en suite, un gran vestidor y acceso a dos terrazas. Una de ellas ofrece unas vistas espectaculares a la Sierra, convirtiéndose en un rincón único dentro de la vivienda. La planta semisótano ofrece una gran sala polivalente perfecta como sala de juegos, salón o cine en casa. También incluye un baño completo, el garaje con capacidad para dos coches, una habitación con baño en suite y otra habitación adicional Entre sus calidades destacan el sistema de aerotermia con suelo radiante y refrescante, persianas automáticas de seguridad, sistema de aspiración centralizada en toda la casa y una distribución cómoda y funcional para el día a día. La vivienda está diseñada para ofrecer el máximo confort, eficiencia energética y un estilo de vida exclusivo. Una oportunidad única para vivir en una zona tranquila y bien comunicada, en una casa que lo tiene todo. Lista para entrar a vivir. ! NO DUDES EN CONTACTARNOS PARA REALIZAR UNA VISITA!",True,good,False,,2330.0,True,False,False,False,[],False,False,824900.0,€,chalet,"Villanueva de la Cañada, Villanueva de la Cañada",Chalet pareado en avenida de Argentina,True,True,semidetachedHouse,,849900.0,25000.0,3.0,
37492560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/bb/58/1355453459.webp,IN-084,56,,1295000.0,chalet,sale,536.0,,6,5,castillo de gomar,Madrid,Villanueva de la Cañada,Villafranca del Castillo,es,,40.4688657,-3.949191,False,https://www.idealista.com/inmueble/37492560/,"Preciosa vivienda construida en el 2005 y totalmente reformada, con fantástica distribución; gestionada en Exclusiva por ""Villafranca Real State"", su inmobiliaria de confianza en Villafranca del Castillo, desde hace más de 40 años! En planta baja dispone de un impresionante salón - comedor - estar ( +/- 100 m 2 ), una gran cocina con isla, despensa, lavadero, dormitorio de servicio con baño, despacho, aseo de cortesía, y un precioso porche cubierto.  En planta primera tiene cuatro dormitorios con tres cuartos de baño, el principal en suite con amplio vestidor, y todos con terraza.  En planta semi-sótano, existe un garaje para cuatro coches, otro dormitorio, otro baño, y una gran sala multiuso ( +/- 70 m 2 ).  Se encuentra ubicada en una de las zonas más tranquilas de la urbanización, en la calle Castillo de Gomar, que es una calle sin salida que acaba en un fondo de saco, precisamente por donde se accede a la vivienda.  Una verdadera oportunidad, lista para entrar a vivir de inmediato sin tener que hacer nada!  Visite el Tour Virtual de la casa en el enlace adicional / web-site - ubicado al final del anuncio. Villafranca del Castillo es un conjunto residencial de parcelas independientes situada al noroeste del término municipal de Villanueva de la Cañada, dentro de la Comunidad de Madrid.  A unos veinte kilómetros de la capital y muy cercana a los municipios de Majadahonda y Las Rozas de Madrid.  Abarca una extensión aproximada de 173 hectáreas y la integran un total de 643 parcelas de una superficie mínima de 1.500 m2 y una gran zona verde de 200.000 m2 que la atraviesa de norte a sur.   Perfectamente comunicada con la Capital y con los municipios colindantes mediante líneas de autobús ( ) y muy próxima a las estaciones de cercanías de Majadahonda y Las Rozas de Madrid. Villafranca del Castillo posee las infraestructuras necesarias para residir durante todo el año, existiendo dentro de la Urb. un Club privado, un Colegio Privado y otro Concertado, así como una Universidad Privada; y en sus inmediaciones, centros médicos, parroquia, y diversos comercios. También dispone de un servicio de vigilancia las 24 horas del día. Solicite más detalles a nuestro e-mail de contacto, o pida cita para visitarla exclusivamente por correo electrónico a, gracias.",True,good,False,,2416.0,True,False,False,False,[],False,False,1295000.0,€,chalet,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente en castillo de gomar,True,True,independantHouse,,,,,
106806555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/27/91/1351349879.webp,,31,5,325000.0,penthouse,sale,72.0,True,1,1,calle de Juan Álvarez Mendizábal s/n,Madrid,Madrid,Moncloa,es,Argüelles,40.4276215,-3.7175063,True,https://www.idealista.com/inmueble/106806555/,"¡Descubre este Ático en el corazón de Argüelles! Te presentamos este encantador ático de 72 m², una joya en una de las zonas más emblemáticas de la ciudad. Con su diseño moderno y luminoso, este espacio es perfecto para quienes buscan comodidad y estilo. Características del ático: - Superficie: 72 m² distribuidos de manera inteligente, maximizando cada rincón. - Habitación: Una acogedora habitación que ofrece un refugio ideal para descansar. - Salón: Amplio y luminoso, con grandes ventanales que permiten la entrada de luz natural y ofrecen vistas impresionantes de la ciudad. - Cocina: Cocina independiente totalmente equipada, perfecta para los amantes de la gastronomía. - Terraza: Disfruta de una maravillosa terraza privada, ideal para relajarte al aire libre o disfrutar de un buen libro bajo el sol. Descripción de la zona: Ubicado en el encantador barrio de Argüelles, este ático te sitúa a pocos pasos de una amplia variedad de servicios, como supermercados, tiendas, cafeterías y restaurantes. La zona es conocida por su ambiente tranquilo y su cercanía a espacios verdes, como el Parque del Oeste, donde podrás disfrutar de paseos y actividades al aire libre. Además, cuenta con excelentes conexiones de transporte público, facilitando el acceso a otras áreas de la ciudad. Este ático es una oportunidad única para vivir en un entorno vibrante y acogedor. ¡No dejes pasar la oportunidad de visitarlo! Para más información o para agendar una visita, ¡contáctanos!",False,good,False,False,4514.0,True,False,False,False,[],False,False,325000.0,€,flat,"Argüelles, Madrid",Ático en calle de Juan Álvarez Mendizábal s/n,,,penthouse,,,,,
108391083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/b2/dc/1342715563.webp,,38,1,730000.0,flat,sale,156.0,True,3,2,"calle de la Comunidad Canaria, 4",Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.4430745,-3.8738694,True,https://www.idealista.com/inmueble/108391083/,"¡Descubre tu nuevo hogar en Boadilla del Monte! Este espectacular piso en Valdepastores se presenta como la opción ideal para quienes buscan comodidad y tranquilidad. Con 156 m² construidos, cuenta con tres amplios dormitorios, todos equipados con armarios empotrados, y dos baños completos, uno de ellos en suite con acabados en mármol que aportan un toque de lujo. La cocina es un espacio luminoso y funcional, con zona de estar y lavadero, perfecta para disfrutar de momentos en familia. El gran salón comedor se abre a una terraza orientada al este, ideal para disfrutar de las mañanas soleadas. Desde aquí, se accede directamente al dormitorio principal, creando un ambiente acogedor y práctico. Ubicado en una urbanización privada de lujo con vigilancia 24 horas, este piso garantiza máxima seguridad y tranquilidad. Además, podrás disfrutar de piscinas, amplias zonas verdes y una pista de pádel. La ubicación es inmejorable, rodeado de naturaleza junto al Monte de Boadilla y a pocos minutos de zonas comerciales como Centro Oeste y Carralero. La comunicación es excelente, con acceso rápido a las principales vías como M-503, M-40 y A-6. No dejes pasar la oportunidad de vivir en un lugar donde la comodidad y la naturaleza se encuentran. Este piso es apto para personas con movilidad reducida y cuenta con todas las comodidades necesarias, incluyendo aire acondicionado por conductos y calefacción de gas natural. ¡Contáctame para más información y ven a visitarlo! Sin comisiones y abstenerse inmobiliarias.",False,good,False,True,4679.0,True,False,False,False,[],False,False,730000.0,€,flat,"Valdepastores - Las Encinas, Boadilla del Monte","Piso en calle de la Comunidad Canaria, 4",True,True,,,,,,
108560690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/db/f9/1348508680.webp,,40,8,1290000.0,flat,sale,218.0,True,3,3,"CL SANTIAGO RUSIÑOL, 10",Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4470756,-3.7164595,True,https://www.idealista.com/inmueble/108560690/,"¡Descubre este espectacular piso en venta que te dejará sin aliento! Con una superficie de 218 metros cuadrados, este magnífico hogar se encuentra en una de las calles más tranquilas y elegantes del barrio de Moncloa. La luminosidad inunda cada rincón gracias a su ventanal plegable en el salón comedor de 45 metros cuadrados, donde podrás disfrutar de momentos inolvidables con familiares y amigos.  La distribución es perfecta, con 3 amplias habitaciones que ofrecen comodidad y privacidad. Además, cuenta con 2 cuartos de baño y un aseo, ideales para el día a día. La cocina es un verdadero sueño, equipada con un office y acabados de lujo que harán que cocinar sea un placer. Las paredes forradas en madera y el papel pintado de alta calidad aportan un toque de distinción a cada espacio. Este piso no solo destaca por su diseño, sino también por su funcionalidad. Disfruta de la comodidad de las persianas eléctricas, el aire acondicionado y las bombas de frío y calor en toda la casa. Además, incluye un trastero, lo que añade un valor extra a esta joya inmobiliaria. La finca cuenta con un elegante portal y portero físico, garantizando seguridad y tranquilidad. Ubicado a solo 100 metros de la boca de metro Vicente Aleixandre y muy cerca de Guzmán el Bueno, tendrás acceso a todo tipo de servicios como guarderías, colegios, supermercados y más. ¡No dejes pasar la oportunidad de vivir en este maravilloso piso que combina lujo, comodidad y ubicación inmejorable!",True,good,False,True,5917.0,True,False,False,False,[],False,False,1290000.0,€,flat,"Ciudad Universitaria, Madrid","Piso en CL Santiago Rusiñol, 10",True,True,,,,,,
108497006,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/db/d7/1346656263.webp,VP324,35,5,1450000.0,flat,sale,200.0,True,5,4,plaza de Juan Zorrilla,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4409152,-3.7028369,False,https://www.idealista.com/inmueble/108497006/,"TENANI SERVICIOS INMOBILIARIOS, la inmobiliaria de Tres Cantos desde 1993, vende en exclusiva piso ubicado en el barrio Ríos Rosas del distrito de Chamberí; situado junto al centro deportivo del Canal de Isabel II; a 5 y 6 minutos andando de las estaciones de Metro ""Ríos Rosas"" (línea 1) y ""Canal"" (líneas 2 y 7) respectivamente. Superficie construida registral: 200 m2. Distribución: hall; salón-comedor; cocina-office; tendedero; 4 dormitorios con armarios empotrados; habitación de servicio; sala de estar y 3 baños. Agua caliente y calefacción mediante caldera individual de gas. Edificio con portero físico y ascensor. NUESTROS HONORARIOS LOS PAGAN ÚNICA Y EXCLUSIVAMENTE LOS VENDEDORES.",False,good,False,True,7250.0,True,False,False,False,[],False,False,1450000.0,€,flat,"Vallehermoso, Madrid",Piso en plaza de Juan Zorrilla,,,,,,,,
104474398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/21/f2/1223506626.webp,,16,bj,600000.0,duplex,sale,166.0,True,5,3,"avenida de Madrid, 4",Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.44779,-3.99611,True,https://www.idealista.com/inmueble/104474398/,"¡OPORTUNIDAD ÚNICA DE INVERSIÓN EN VIVIENDA PARA EXPLOTACIÓN EN COLIVIG! CAPITAL 100% GARANTIZADO LA EXPLOTACIÓN DEL INMUEBLE PERMITIRA OBTENER UNA RENTABILIDAD DEL 8% AL 10%. RENTABILIDAD ASEGURADA DEL 5% LOS 2 PRIMEROS AÑOS. Aprovecha la oportunidad de invertir en este excepcional piso en venta en Villanueva de la Cañada. Situado en la Avenida de Madrid cuenta con un atractivo diseño y una ubicación privilegiada cerca de la universidad, áreas comerciales y deportivas. La vivienda tiene una superficie de 166 metros cuadrados, cuenta con 5/6 dormitorios, jardín privado, terraza 15m2, garaje, trastero y acceso a espacios comunes como jardín, gimnasio y zona de coworking. Con un cuidado diseño que combina descanso, trabajo y deporte, este piso ofrece una armonía perfecta para alcanzar una gran calidad de vida. La operación cuenta con un contrato de explotación a 10 años bajo el modelo de COLIVING (alquiler de habitaciones para estudiantes en pisos compartidos), dirigido por HOMIII, una empresa con 8 años de experiencia en el sector y más de 6.000 inquilinos, Y una ocupación del 95% con un 0% de morosidad.  No esperes más y llámanos o escríbenos ahora para más información.",False,renew,False,True,3614.0,True,False,False,False,[],False,False,600000.0,€,flat,"Villanueva de la Cañada, Villanueva de la Cañada","Dúplex en avenida de Madrid, 4",True,True,duplex,,,,,
108524280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/8e/cc/1347487051.webp,JL-Gran Vía,16,2,300000.0,studio,sale,43.0,False,0,1,travesía del Horno de la Mata,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4190665,-3.7054783,False,https://www.idealista.com/inmueble/108524280/,"Estudio junto a la calle Gran Vía y la Plaza de la Luna, en calle muy tranquila. A 200 metros de la plaza de Callao. Vivienda con buena distribución y buena iluminación natural, con un único espacio completamente diáfano. Orientación sur. La vivienda cuenta con aire acondicionado y bomba de calor. El agua caliente sanitaria es mediante termo eléctrico. Gastos de comunidad: 48 euros/mes Superficies:  Catastro: 34 metros cuadrados construidos de vivienda + 3 metros de trastero + 8 metros de zonas comunes = 45 metros cuadrados. Registro de la propiedad: 42,82 metros cuadrados construidos. Experimenta el corazón de Madrid en este excepcional piso en venta, estratégicamente ubicado junto a la emblemática Plaza de Callao. Este estudio te sitúa en el epicentro de la vibrante vida cultural, comercial y gastronómica de la capital. Imagina tener a tu alcance los teatros de la Gran Vía, con sus musicales y espectáculos de renombre mundial. Disfruta de una oferta comercial inigualable, desde las boutiques más exclusivas hasta grandes almacenes, todo a pocos pasos de tu puerta. Sumérgete en la diversidad culinaria de la zona, explorando desde tradicionales tabernas madrileñas hasta restaurantes de vanguardia que satisfacen los paladares más exigentes. Este piso no solo ofrece una ubicación privilegiada, sino la oportunidad de vivir una experiencia urbana completa, donde cada día es una nueva aventura en el vibrante pulso de Madrid. NO COBRAMOS HONORARIOS AL COMPRADOR. En el precio de venta señalado no se incluyen impuestos, gastos de Notaría, gastos de Registro ni de gestoría necesarios para la formalización de la compraventa.",False,good,False,True,6977.0,True,False,True,False,[],False,False,300000.0,€,flat,"Malasaña-Universidad, Madrid",Estudio en travesía del Horno de la Mata,,,studio,,,,,
109068414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/27/4a/1363437868.webp,2201/22010039/201,40,8,552000.0,flat,sale,107.0,True,2,2,Barrio Virgen del Cortijo - Manoteras,Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.487042,-3.6712012,False,https://www.idealista.com/inmueble/109068414/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y dos baños. Se encuentra en la 8ª planta de un edificio residencial y cuenta con trastero. Dispone de ascensor. Situado en Valdefuentes en el distrito de Hortaleza. La vivienda se distribuye en dos dormitorios, armarios empotrados, salón-comedor con acceso a terraza, cocina independiente y dos baños. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno, campana extractora. Dispone de calefacción y aire acondicionado. Se encuentra ubicado en Valdefuentes, Hortaleza (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.  La parada de metro más cercana es Pinar de Chamartín. La parada de autobús más cercana es Avenida de Burgos-Avenida de Manoteras y se encuentra a menos de 10 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 630 metros, el hospital más cercano se encuentra a 560 metros, la farmacia más cercana se encuentra a 280 metros La zona cuenta con una amplia oferta de entretenimiento con un cine, un gimnasio, 4 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 2 parkings públicos y aparcamiento en la calle.  La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Nudo de Manoteras, Calle de Arturo Soria y la Avenida del Llano Castellano.  Estado de la vivienda: vacante. "".",True,good,False,True,5159.0,True,False,True,False,[],False,False,552000.0,€,flat,"Virgen del Cortijo - Manoteras, Madrid",Piso,True,True,,,,,,
