propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
104955325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/26/36/1237291321.webp,1179,7,6,8000000.0,penthouse,sale,481.0,True,4,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.423516,-3.6850164,False,https://www.idealista.com/inmueble/104955325/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta joya arquitectónica a un paso del Parque del Retiro. En una de las más exclusivas fincas de Recoletos, encontramos esta maravillosa propiedad reformada. Impresionante edificio histórico catalogado, exento de IBI, con soberbio portal con preciosos artesonados y espectaculares zonas comunes con un impresionante ascensor de jaula de la época. Considerado uno de los edificios más representativos de la capital. La vivienda se entrega reformada con la siguiente excelente distribución: gran hall de entrada con armario gabanero, zona de recibo compuesta de amplio y luminoso salón en tres ambientes, divididos en salón orientado a la calle, sala de estar y despacho. El comedor es independiente, se ubica entre el hall de entrada y la cocina. Esta, se entrega totalmente equipada y amueblada. Dentro del área de la cocina, se ubica una zona de lavadero y plancha y un dormitorio de servicio con baño. Esta zona cuenta con una acceso independiente de servicio a la segunda escalera con montacargas. El zona de noche se compone de tres dormitorios, el principal de gran tamaño con baño incorporado, terraza a modo de vestidor, otro dormitorio en suite y el tercer dormitorio con baño en frente. Además de pequeña salita, que se podría convertir en despacho o incluso en aseo de cortesía. Vivienda reformada con altas calidades. Calefacción y aire acondicionado son individuales con control por domótica. Varias chimeneas de la época.  Además de un estudio en la cubierta del edificio con posibilidad de integrar un baño y un cuarto trastero de 24m2.  Las plazas de garaje de residentes se encuentra literalmente en la misma puerta. Vigilancia 24h, los 365 días del año y cámaras de video vigilancia. * No se publican fotos del interior por expreso deseo del propietario.  El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 24 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,True,16632.0,False,False,False,False,[],False,False,8000000.0,€,flat,"Recoletos, Madrid",Ático,Top,,,,True,True,penthouse
99467776,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/70/20/1044944753.webp,6231,6,1,11500000.0,flat,sale,730.0,True,5,6,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4368579,-3.687471,False,https://www.idealista.com/inmueble/99467776/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, tiene el placer de presentarles esta exclusiva vivienda con jardín y piscina privada, en el Barrio de Salamanca. Una vivienda única al alcance de muy pocos.  Llama la atención con su fachada acristalada, que inunda de luz todas las espectaculares estancias con unas inigualables vistas al jardín privado. Su interior destaca, por sus amplias estancias con techos de 4´5 metros, recordando a un lujoso loft neoyorkino. Toda la vivienda disfruta de vistas agradables y una intensa luminosidad.  La vivienda se desarrolla en dos espectaculares plantas que suman 580m2 y jardín de 160m2. En la planta de acceso, a la que accedemos desde un magnífico hall con aseo de cortesía, desde el cual accedemos a la imponente e impresionante área social, completamente diáfana, con dos salones y comedor, rodeada de grandes ventanales corridos, para poder acceder al maravilloso jardín con piscina privada, zona de tumbonas, área de comedor y barbacoa. En la misma planta, se ubica la moderna cocina, tipo isla, con todos los electrodomésticos, dormitorio de servicio con baño privado y zona de lavado y plancha. Al otro lado de esta impresionante propiedad, se ubica un dormitorio con baño en suite y el dormitorio principal, de gran tamaño, con gran vestidor y enorme baño doble. Ambos dormitorios, tiene salida al jardín, mediante una pequeña terraza. A la planta superior, se accede mediante, unas cómodas escaleras y un ascensor privado. La planta 1º se ubica, una sala de estar más privada con vistas al área social y dos generosos dormitorios en suite, ambos exteriores con amplios ventanales. Uno de ellos, con un área de estar privado (antiguamente era otro dormitorio) y el otro, disfruta de una coqueta terraza. Para completar, esta vivienda de ensueño, la vivienda cuenta con cuatros plazas de garaje incluidas en el precio, todas con acceso directo, cuarto trastero, muy buena finca con portal muy representativo y servicio vigilancia las 24 horas. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,True,15753.0,False,False,False,False,[],False,False,11500000.0,€,flat,"Castellana, Madrid",Piso,Top,,,,True,True,
108891284,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/79/59/1358094954.webp,CANR44496,17,3,7200000.0,flat,sale,368.0,True,4,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4224894,-3.6832741,False,https://www.idealista.com/inmueble/108891284/,"Piso exterior en proceso de reforma en el barrio de Salamanca. Se entregará en el mes de diciembre con calidades de lujo. Terraza de unos casi 20 m2.  Edificio clásico con portal representativo en la mejor zona de RECOLETOS. Comodidades: Consta de un hall recibidor, aseo de cortesía, un gran salón con dos ambientes, comedor y cocina independiente. Zona de lavandería independiente. Cuatro dormitorios en suite con sus baños.  Aire acondicionado por techo (conductos). Calefacción individual (caldera propia). Portero en la finca. Trastero grande.  Ascensor. MEMORIA DE CALIDADES: - Salón, comedor y entrada: suelo de roble barniz transparente. - Zona de pasillos y dormitorios: tarima multicapa en madera de roble barniz transparente. - Chimenea: modelo kit Glamm 3D plus 500  - Cocina con isla: encimera Dekton Uyuni, mobiliario de alta gama Zampieri, electrodomésticos de la marca Siemens, fregadero integralia porcelánico Taj Mahal Sapienstone, grifo marca Gessi, paredes revestimiento modelo Lucca color 105 blanco roto, suelo Floss Bone. - Aire acondicionado: por conductos independiente para cada estancia.",False,good,False,True,19565.0,True,False,False,False,[],False,False,7200000.0,€,flat,"Recoletos, Madrid",Piso,Top,,,,,,
106678013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/91/5c/1290682238.webp,,38,,4650000.0,chalet,sale,875.0,,7,5,calle Valle de Cares,Madrid,Boadilla del Monte,Las Lomas,es,,40.4418439,-3.9015782,False,https://www.idealista.com/inmueble/106678013/,"Blossom presenta esta espectacular vivienda de 875m² distribuida en tres plantas, con sistema de seguridad instalado y ubicada en un entorno privilegiado. Ideal para quienes buscan amplitud, confort y espacios diseñados para el disfrute. Al ingresar, en la planta principal, te recibe un amplio vestíbulo que conecta con diversas áreas, como un salón luminoso, una cocina totalmente equipada, una sala de juegos y un gimnasio privado. También encontrarás un garaje con capacidad para varios vehículos, un cuarto de aseo, y dos habitaciones ideales para invitados o usos múltiples. El exterior de esta planta cuenta con porches que se integran perfectamente con el ambiente del jardín. La primera planta, diseñada para el descanso, alberga tres dormitorios, todos con acceso a terraza y baño en-suite. La habitación principal destaca por su vestidor, un baño con bañera y una experiencia única: pantalla y proyector integrados para tus momentos de relax. El sótano, un espacio versátil con cuarto de instalaciones, almacén, un patio inglés que brinda luz natural, un cuarto de aseo, dos habitaciones adicionales y una exclusiva sala de cine privada. El jardín es una joya, con una piscina climatizada de 11,5 x 4,60m, protegida por un cerramiento de cristal para disfrutarla incluso en invierno. Frente a la piscina, una edificación auxiliar acristalada de 80m² está destinada a sala de fiestas con barbacoa y bar, ideal para reuniones sociales. La propiedad cuenta con una segunda edificación independiente de 80m², especialmente diseñada como sala de prácticas de golf. Todas las plantas de la casa se conectan mediante una cómoda escalera interior. Esta vivienda ofrece lujo, comodidad y detalles que la hacen única. ¡No pierdas la oportunidad de conocerla!",False,good,False,,5314.0,False,False,False,False,[],False,False,4650000.0,€,chalet,"Las Lomas, Boadilla del Monte",Casa independiente en calle Valle de Cares,Top,,,,True,True,independantHouse
109092879,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/79/e6/1367810531.webp,VPV485325,57,14,7000000.0,duplex,sale,462.0,True,3,3,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4530055,-3.6895453,False,https://www.idealista.com/inmueble/109092879/,"THE Avenue Select Real Estate presenta: Excepcional Ático Dúplex de Lujo en El Viso Descubre una joya única en Madrid: un impresionante ático dúplex de diseño contemporáneo, completamente reformado con calidades premium, situado en las plantas 14 y 15, y coronado por una espectacular terraza privada de 170 m² con piscina y vistas panorámicas de 360º a toda la ciudad. Esta exclusiva propiedad combina elegancia, amplitud y luminosidad, ofreciendo una experiencia de vida de alto standing que fusiona privacidad, diseño de autor y tecnología de vanguardia. Su orientación a los cuatro puntos cardinales garantiza luz natural durante todo el día. La terraza, verdadero corazón de la vivienda, es un oasis urbano con piscina climatizada con jacuzzi, solárium, comedor exterior con techo retráctil y una sofisticada parrilla argentina. Todo ello en un entorno de absoluta privacidad y con unas vistas incomparables. Distribución interior: 3 dormitorios y 3 baños, incluyendo una suite principal con vestidor, balcón privado y un baño con ducha doble y bañera de hidromasaje. Cocina totalmente equipada y panelada, con opción de ocultarse mediante puertas correderas, e integrada con un práctico office. Amplio salón-comedor en planta baja con ventanales de suelo a techo e iluminación LED con acceso a terraza En planta superior, segundo salón con cocina auxiliar y acceso directo a la terraza -solarium. Detalles destacados: Escalera de diseño exclusivo que conecta ambas plantas. Iluminación LED personalizada y almacenamiento panelado integrado. Suelo radiante, aire acondicionado por conductos y avanzado sistema de domótica para controlar iluminación, climatización, persianas, hilo musical y más, desde una app o panel inteligente. Incluye dos plazas de garaje y dos trasteros. Situada en una finca tranquila y bien mantenida, con portero físico que garantiza seguridad, atención personalizada y control de accesos. El entorno – El Viso, Chamartín, Bernabéu Vivir en El Viso es disfrutar de una de las zonas más exclusivas y seguras de Madrid. Su privilegiada ubicación, entre Paseo de la Castellana, Príncipe de Vergara y María de Molina, ofrece conexiones inmejorables: múltiples estaciones de metro y cercanías (Avenida de América, Nuevos Ministerios, Gregorio Marañón, Concha Espina, Santiago Bernabéu), amplia red de autobuses y acceso rápido al aeropuerto y a las principales vías de la ciudad. El barrio cuenta con todos los servicios a pie de calle: supermercados, boutiques, farmacias, centros de salud, hospitales, mercados tradicionales, así como una variada oferta gastronómica y de ocio. En sus alrededores destacan el Parque de Berlín, el Auditorio Nacional, centros culturales, sedes de embajadas y colegios de reconocido prestigio. Además, está junto al distrito financiero y a escasos minutos del estadio Santiago Bernabéu, en un entorno que combina tranquilidad residencial con una vibrante vida urbana. Una oportunidad irrepetible para quienes buscan una vivienda de lujo con amplias zonas exteriores, piscina, vistas excepcionales y todas las comodidades, en el corazón de uno de los barrios más prestigiosos de Madrid.",False,good,False,True,15152.0,False,False,False,False,[],False,False,7000000.0,€,flat,"El Viso, Madrid",Dúplex,Top,,,,True,True,duplex
108675927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/0f/e4/1355760635.webp,,51,3,730000.0,flat,sale,86.0,True,3,2,calle de Costa Rica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4591689,-3.6705646,False,https://www.idealista.com/inmueble/108675927/,"Piso a estrenar, exterior, totalmente reformado, primeras calidades, en el corazón del barrio de Bernabéu-Hispanoamérica. De unos 86 m2, consta de dos dormitorios dobles con armarios empotrados perfectos para el descanso y el almacenamiento. Además, incluye un dormitorio individual que puede convertirse en una acogedora oficina o estudio. Dos baños completos, uno de ellos en suite, garantizan comodidad y privacidad para todos los miembros de la familia. Situado en la calle Costa Rica, en el barrio de Bernabéu-Hispanoamérica.  Ubicado en la tercera planta de un elegante edificio de cuatro alturas, con ascensor, cuenta con un diseño moderno y funcional. Edificio señorial, con zonas comunes muy cuidadas y cámaras de videovigilancia que garantizan la seguridad. La calefacción individual de gas natural y el aire acondicionado aseguran un ambiente confortable durante todo el año. La orientación oeste de la vivienda le brindan una gran luminosidad. La cocina está equipada con electrodomésticos nuevos de alta gama y eficiencia energética A+++, y todas las ventanas son también nuevas, como el resto de las instalaciones, y cuentan con doble acristalamiento para un gran aislamiento térmico y acústico. La zona es inmejorable: barrio tranquilo, bien comunicado con metro y autobuses, muy cerca de salidas a la M30. A 10 minutos andando del parque de Berlín y del Polideportivo Municipal Chamartín con piscina, canchas deportivas y gimnasio. A otros 10 minutos de uno de los mejores Mercados de Madrid, el Mercado de Chamartín. Rodeado de comercios, tiendas, colegios, supermercados, bares y restaurantes. Si estás buscando un piso listo para entrar, con excelente reforma, en una ubicación ideal, te invito a venir a verlo.",True,good,False,True,8488.0,False,False,False,False,[],False,False,730000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Costa Rica,Top,,,,,,
106322735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/b3/3c/1279381589.webp,IDE5051025,79,,3970000.0,chalet,sale,1185.0,,5,8,Las Lomas,Madrid,Boadilla del Monte,Las Lomas,es,,40.4344922,-3.9037155,False,https://www.idealista.com/inmueble/106322735/,"VOHOME PROPIEDADES OFRECE EN EXCLUSIVA IMPRESIONANTE CHALET DE DISEÑO EN LA URBANIZACION LAS LOMAS DE BOADILLA DEL MONTE Diseño exclusivo, calidades y confort con un estilo único y moderno en medio de un entorno de naturaleza viva. Desde sus ventanales nos regala espectaculares vistas además de brindarnos con la entrada de abundante luz natural. Extraordinaria casa independiente de 1.185 m² con un diseño moderno sobre una parcela de 2.974 m2 perfectamente consolidada con diferentes especies de árboles y una estupenda pradera de césped natural rodeando la piscina.  La vivienda se distribuye en tres plantas: la planta principal con hall recibidor, amplio salón en doble altura, despacho, espacio de lectura y bonito zona de comedor comunicado con la cocina office con isla y despensa. En esta misma planta se encuentran cuatro dormitorios, uno de ellos doble y todos con baño en suite. Además de contar con baño de cortesía.  En la primera planta se encuentra la espectacular habitación principal en suite con bañera y ducha y dos espectaculares vestidores. La planta sótano cuenta con gimnasio completo, sauna, bañera de frío e hidromasaje.  Zona de vinoteca con bar en amplio salón con cine, preparado para disfrutar de el todo el año. Cuarto trastero, cuarto de lavandería, baño completo y cuarto de máquinas. La zona de jardín cuenta con piscina salina, zona de barbacoa y espacio verde para toda la familia. Equipado con aerotermia mediante suelo radiante y refrigerante. Visite la galería de fotos y no dude en venir a visitarla. Le encantara.",False,good,False,,3350.0,False,False,False,False,[],False,False,3970000.0,€,chalet,"Las Lomas, Boadilla del Monte",Casa independiente,Top,,,,True,True,independantHouse
108462930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/c1/16/1345668154.webp,,49,6,750000.0,penthouse,sale,75.0,True,2,2,Barrio Pacífico,Madrid,Madrid,Retiro,es,Pacífico,40.4077772,-3.6771963,False,https://www.idealista.com/inmueble/108462930/,"¡SIN HONORARIOS DE AGENCIA! Fantastico ático con terraza de diseño en Pacifico a estrenar. La vivienda se entrega amueblada y equipada con mobiliario y materiales de primera calidad. El inmueble consta de salón comedor con cocina americana y salida a la terraza, dos habitaciones uno de ellos en suite y dos baños. Los baños tienen griferías empotradas para las duchas y caños altos para la lavabos. Todos los baños tienen almacenamiento en muebles bajo lavabos de distintas maderas naturales. La calefacción y agua caliente funciona con una caldera individual recién instalada. La climatización se realiza con conductos que llegan a cada estancia. Ventanas motorizadas con vidrios dobles tipo climalit, ideales para conservar la temperatura interior e insonorizar el ruido exterior. Las estancias principales tienen suelos de madera natural de roble y cerámicos en zonas húmedas. Se entrega totalmente a estrenar con calidades de primer orden y todo lujo de detalles. MOBILIARIO INCLUIDO Dotada con los mejores servicios, colegios, hospitales, muy bien comunicado tanto mediante transporte público como privado y con fácil acceso a la M30.",False,good,False,True,10000.0,False,False,False,False,[],False,False,750000.0,€,flat,"Pacífico, Madrid",Ático,Top,,,,,,penthouse
108628160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/d6/7c/1361703764.webp,SIM12253052,15,3,330000.0,flat,sale,93.0,True,2,1,calle del Castillo de Uclés,Madrid,Madrid,San Blas,es,Simancas,40.4323324,-3.6214775,False,https://www.idealista.com/inmueble/108628160/,"Piso en Venta en Simancas, San Blas, Madrid VOhome propiedades Simancas/Julián Camarillo/Salvador vende piso en tercera planta con ascensor, en Simancas. Se distribuye en: amplio salón con salida a la terraza, dos dormitorios, baño completo, cocina independiente amueblada y equipada. El inmueble destaca por su excelente ubicación en el Barrio de Simancas. Se encuentra en plena zona comercial del barrio. Cuenta con todos los servicios: supermercados, comercios, cafeterías, colegios privados y públicos, polideportivos, Centros Comerciales, comisaria, ayuntamiento y zonas verdes. y demás comodidades al alcance de la mano. Excelente comunicación con el transporte público, la parada de autobús se encuentra a tan solo 50 metros de la vivienda. y la de metro Simancas (L7-Zaratan) se encuentra a 400 metros del edificio. Buena comunicación y fácil acceso a la M-30, M-40 y A-2. Oficina Simancas Calle Zaratán 1. Teléfonos: /  No dudes en llamarnos para coordinar una visita a esta maravillosa vivienda. Estamos seguros de que te encantará. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera).",False,good,False,True,3548.0,False,False,False,False,[],False,False,330000.0,€,flat,"Simancas, Madrid",Piso en calle del Castillo de Uclés,Top,,,,,,
108077394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/b7/b2/1333250658.webp,,43,3,2851000.0,flat,sale,316.0,True,4,6,calle de Fernández de la Hoz,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4414029,-3.6957657,False,https://www.idealista.com/inmueble/108077394/,"Elegance Real Estate les ofrece este estupendo piso de lujo completamente amueblado, situado a escasos metros del paseo de la Castellana, de El Viso, de Almagro y del Barrio de Salamanca.  Tiene 316m² y cuenta con 3 dormitorios dobles con baño en suite, 1 habitación de servicio con baño en suite y una zona de televisión/cuarto de juegos también con baño en suite, además de un aseo de invitados en el salón y una amplia zona de lavandería equipada con lavadora y secadora. Destaca su impresionante cocina que cuenta con una amplia isla y electrodomésticos de alta gama. Toda la vivienda tiene domótica.  Cuenta con bonitas vistas a un amplio jardín con árboles, plantas y una piscina de gran tamaño.  Se encuentra ubicado en un edificio de lujo que cuenta con piscina, 2 plazas de garaje, trastero, sauna, pista de squash, guardería, jardín y portero.  La zona de Ríos Rosas a se trata de una de las zonas más tranquilas, seguras y lujosas con una de las mejores calidades de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir.",False,good,False,True,9022.0,False,False,False,False,[],False,False,2851000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Fernández de la Hoz,Top,,,,True,True,
108219197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/42/b8/1337471491.webp,MOI,7,3,3800000.0,flat,sale,252.0,True,3,4,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4259012,-3.6961131,False,https://www.idealista.com/inmueble/108219197/,"Piso en Venta en Justicia Prime - Una Joya Exclusiva Descubre esta exclusiva propiedad de 252 m², situada en el prestigioso barrio de Justicia Prime. Este impresionante piso de 3 habitaciones ha sido completamente reformado, combinando calidades de lujo con un diseño atemporal que respeta la esencia señorial y el estilo contemporáneo. Los techos altos y las molduras originales aportan un carácter único a cada rincón, mientras que los grandes ventanales inundan el espacio de luz natural, creando un ambiente cálido y acogedor. La cocina americana, abierta al amplio salón-comedor, es un sueño para los amantes de la gastronomía. Equipado con mobiliario de líneas limpias y encimeras de mármol, cuenta con una isla central que incluye grifería empotrada, perfecta para disfrutar de momentos culinarios en compañía. Las tres habitaciones ofrecen tranquilidad y privacidad, destacando la habitación principal en suite, que cuenta con vestidor y un baño revestido en materiales nobles. Ubicado en una finca clásica con ascensor, este inmueble se encuentra en una calle tranquila, a pocos pasos de restaurantes, galerías de arte y boutiques de autor. Ideal tanto para vivir como para invertir, este piso combina confort y elegancia en una de las zonas más cotizadas de la ciudad. No pierdas la oportunidad de hacer de este lugar tu nuevo hogar o una excelente inversión. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,15079.0,False,False,False,False,[],False,False,3800000.0,€,flat,"Chueca-Justicia, Madrid",Piso,Top,,,,,,
108473024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/4d/90/1345962546.webp,1007,9,bj,143000.0,flat,sale,51.0,True,1,1,calle de Juan Navarro,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3968194,-3.6697084,False,https://www.idealista.com/inmueble/108473024/,"Descubre esta oportunidad única en el corazón de Puente de Vallecas. Este piso de 51 metros cuadrados, construido en 1919, ofrece un espacio exterior con mucha potencial para convertirlo en tu hogar ideal. Aunque actualmente requiere reformas, cuenta con características destacadas como armarios empotrados, estructura de hormigón que garantiza durabilidad, y ventanas Climalit que aportan eficiencia energética y aislamiento. La orientación sur permite aprovechar al máximo la luz natural durante todo el día, mientras que el patio interior ofrece un espacio privado para relajarse o disfrutar de actividades al aire libre. La vivienda presenta detalles como pintura gotelé y suelo de gres, que pueden ser renovados a tu gusto. Situado en un distrito vibrante y bien comunicado, este inmueble es perfecto para quienes buscan un proyecto personal en una zona con mucho encanto y potencial de crecimiento. Cuando el detalle realmente importa.",False,renew,False,False,2804.0,False,False,False,False,[],False,False,143000.0,€,flat,"San Diego, Madrid",Piso en calle de Juan Navarro,Top,,,,,,
108579987,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/36/ce/1365374826.webp,RED-3038V,9,3,545000.0,flat,sale,78.0,True,3,1,AV PABLO IGLESIAS,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4466511,-3.710546,False,https://www.idealista.com/inmueble/108579987/,"Vivienda exterior con muy buenas vistas en Reina Victoria. Originariamente 3 habitaciones. Actualmente 2 de matrimonio con posibilidad de hacer un 2º baño con vestidor e integrar la cocina en el salón. Ascensor. La vivienda permite un uso personal o también adquirirse para poder alquilarse volviendo a las 3 habitaciones. La zona de entrada dispone de un gran armario empotrado. Los techos altos generan una sensación de amplitud que gracias a su luz natural permiten disfrutar del piso. Las imágenes y el texto no constituyen contrato. Redfrin, presente en el mercado inmobiliario desde hace 30 años puede asesorarte en compra, venta alquiler.",True,good,False,True,6987.0,False,False,False,False,[],False,False,545000.0,€,flat,"Ciudad Universitaria, Madrid",Piso en Av Pablo Iglesias,Top,,,,,,
108655335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/d2/c3/1351237140.webp,SAP-4530,34,4,3700000.0,flat,sale,355.0,True,6,3,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4370616,-3.6960471,False,https://www.idealista.com/inmueble/108655335/,"ESQUINAZO EN CHAMBERI!  Ubicado en una de las zonas más exclusivas y demandadas de Madrid, en pleno corazón de Chamberí, presentamos esta magnífica vivienda en esquina, situada en un edificio emblemático, ideal para quienes buscan amplitud, elegancia y una distribución funcional. La vivienda de 300 m2 destaca desde el primer momento por su luminosidad natural, grandes ventanales y balcones con salida desde el salón, vistas despejadas al exterior. Arquitectura clásica y señorial. Amplia recepción nexo de acceso a todas las estancias. Gran salón, estar, comedor independiente, aseo de cortesía y ese gran espacio de recepción conforman la parte social de la vivienda. Amplia cocina con todos los electrodomésticos, office, lavadero y cuarto de plancha. En la zona de descanso, SEIS DORMITORIOS, dos en suite. Destaca el dormitorio principal con un gran VESTIDOR y un baño en suite de gran tamaño. Tres BAÑOS y un ASEO. La propiedad combina a la perfección el carácter clásico del edificio con espacios amplios y versátiles que se adaptan a las necesidades de hoy. Situado en una calle tranquila y arbolada, en el corazón de Chamberí, con acceso a una amplia oferta de servicios, colegios, comercios, restauración y excelente comunicación por transporte público. Simplemente ESPECTACULAR! Estar en Madrid, Vivir Madrid!",False,good,False,True,10423.0,False,False,False,False,[],False,False,3700000.0,€,flat,"Almagro, Madrid",Piso,Top,,,,,,
