propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,parkingSpace.parkingSpacePrice
101823993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/39/77/1133675329.webp,32C,8,2,329250.0,duplex,sale,138.0,True,3,2,"calle Saiz Romillo, 1",Madrid,Velilla de San Antonio,es,40.3668595,-3.4864377,True,https://www.idealista.com/obra-nueva/101823993/,"Velilla de San Antonio, Promored lanza la comercialización de 39 exclusivas viviendas en la urbanización cerrada Lares de Velilla Centro, situada en la calle Sainz Romillo, 1. Este nuevo proyecto residencial ha sido diseñado por el prestigioso estudio GSM Arquitectos SLP, bajo la dirección de Gaspar Sánchez Moro, profesional con más de 25 años de trayectoria en el sector. Su firma garantiza un equilibrio perfecto entre diseño, confort y funcionalidad, presente en cada detalle del conjunto.  Las viviendas, disponibles en tipologías de 1, 2 y 3 dormitorios, incluyen plaza de garaje y trastero, y están pensadas para optimizar cada metro cuadrado. La calidad de los materiales y los acabados responde a los más altos estándares, asegurando espacios duraderos, eficientes y acogedores. La promoción ofrece también bajos con jardín privado y áticos con amplias terrazas, perfectos para quienes desean disfrutar de un entorno exterior sin renunciar a la intimidad del hogar.  Además, los residentes podrán disfrutar de unas zonas comunes cuidadas y tranquilas, pensadas para el bienestar y la convivencia en un entorno privado y exclusivo. Lares de Velilla Centro destaca no solo por su arquitectura y calidades, sino también por su excelente ubicación, próxima a todo tipo de servicios y con una comunicación inmejorable con Madrid.  Si estás buscando una vivienda que combine elegancia, calidad de vida y buena conexión, este es el momento. Descubre tu nuevo hogar con Promored en Velilla de San Antonio..",False,newdevelopment,True,True,False,2386.0,True,False,False,False,[],False,False,329250.0,€,True,True,flat,duplex,Velilla de San Antonio,"Dúplex en calle Saiz Romillo, 1",,,
108216123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/3b/cf/1358961168.webp,TIPO 3 - 1ª,8,1,294100.0,flat,sale,75.0,True,2,2,"Calle Maricara, 13",Madrid,Madrid,es,40.3391902,-3.6789711,True,https://www.idealista.com/obra-nueva/108216123/,"Mirador de Villaverde es un proyecto único de 27 viviendas en PROMOCION DIRECTA.  PRECIO CERRADO, NO COOPERATIVA Cuenta con LICENCIA DE OBRAS.  Se trata de un conjunto residencial de diseño elegante y moderno formado por 27 viviendas de 2 DORMITORIOS y 2 baños, con PLAZA DE GARAJE y TRASTERO incluidos en el precio.  CERCANIA AL CENTRO DE MADRID: a tan sólo 20 minutos de la estación de Atocha en transporte público y a 15 minutos de la Plaza de Legazpi. Mirador de Villaverde ofrece ESPACIOS COMUNES ÚNICOS diseñados para el disfrute, un oasis que invita a la tranquilidad en el que disfrutarán de:  -Piscina. -Sala comunitaria. -Zona independiente para el estacionamiento de bicicletas. -Distintos ambientes en las zonas ajardinadas. -Videoportero y dos ascensores con acceso a todas las plantas -La iluminación de las zonas comunes estará dotada de sensores de presencia que garantizarán un consumo eficiente. -Preinstalación de recarga de coches eléctricos en las plazas de garaje. Las viviendas contarán con ALTA EFICIENCIA ENERGÉTICA gracias al aislamiento de la envolvente del edificio y al innovador y eficiente sistema de climatización y agua caliente mediante AEROTERMIA INDIVIDUAL.  La promoción se encuentra en una ubicación inmejorable en la zona nueva de Butarque, un barrio joven en plena expansión en el que disfrutar de un entorno natural ideal para el paseo y el deporte al aire libre, con todo tipo de servicios a su alcance (colegios, comercios, centro de salud, parques, etc. ).  El barrio de Butarque cuenta con fantásticas conexiones por carretera y transporte público con el centro de Madrid. Mirador de Villaverde además está sito junto a varias paradas de autobús, a tan sólo 10 minutos de la estación de cercanías de la línea C3 y próxima a las principales carreteras que conectan el barrio de Butaque con Madrid Centro (M40, M30 y A4).",False,newdevelopment,True,True,False,3921.0,True,False,False,False,[],False,False,294100.0,€,True,True,flat,,"Butarque, Madrid","Piso en Calle Maricara, 13",Villaverde,Butarque,
108396418,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/02/5d/1344409775.webp,2110/21100022/324,33,1,231000.0,flat,sale,48.0,True,2,1,Barrio Valdeacederas,Madrid,Madrid,es,40.4624414,-3.7015001,False,https://www.idealista.com/inmueble/108396418/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Valdeacederas, Tetuan (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Tetuan y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Robledo y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 5 farmacias a menos de 300 metros, existen 4 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 10 supermercados, 8 bancos, una lavandería, una oficina de correos, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Tunel Marques de Viana - Sor Angela de la Cruz. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 25/04/2029 Renta mensual actual: 871€ Rentabilidad estimada: 4.5% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,,4813.0,True,False,True,False,[],False,False,231000.0,€,,,flat,,"Valdeacederas, Madrid",Piso,Tetuán,Valdeacederas,
108553388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/bc/3e/1348269554.webp,P.1 1ºB,6,1,263000.0,flat,sale,109.0,True,3,2,"calle San Antón, 23",Madrid,Valdemoro,es,40.1927923,-3.6774153,True,https://www.idealista.com/obra-nueva/108553388/,"""Residencial San Antón"" está situado en pleno centro de Valdemoro, entre las calles Doctor Jiménez Díaz y San Antón, es una promoción de 103 viviendas de 1, 2 y 3 dormitorios con garaje.  Está situada en una plaza ajardinada de uso general y en todos los casos cuentan con plaza de garaje incluida en precio. Las viviendas contarán con calefacción/refrigeración por suelo radiante mediante AEROTERMIA, puertas lacadas en blanco, suelos de gres imitación madera, puerta blindada, cocinas completamente amuebladas, INCLUIDOS TODOS LOS ELECTRODOMÉSTICOS.  El plazo de entrega de las viviendas esta previsto para el 4º Trimestre del próximo año 2026.",False,newdevelopment,True,True,False,2413.0,True,False,False,False,[],False,False,263000.0,€,True,True,flat,,"Centro, Valdemoro","Piso en calle San Antón, 23",Centro,,
108396876,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/59/51/1342965577.webp,2201/22010039/305,27,bj,233500.0,studio,sale,43.0,True,0,1,Barrio Valdezarza,Madrid,Madrid,es,40.4639056,-3.7219595,False,https://www.idealista.com/inmueble/108396876/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente estudio de 1 dormitorio y 1 baño. Se encuentra en la planta baja de un edificio residencial y cuenta con ascensor, garaje y piscina.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Valdezarza, Moncloa - Aravaca (Noroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Valdezarza y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Nueva Zelanda-Ruperto Andres y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 480 metros, existen 3 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 260 metros. Además, a menos de 500 metros también puedes encontrar 5 supermercados, 6 bancos.  La zona cuenta con una amplia oferta de entretenimiento con 11 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Calle Valle de Mena. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 15/07/2028 Renta mensual actual: 665€ Rentabilidad estimada: 3.4% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,,5430.0,True,False,True,False,[],False,False,233500.0,€,True,True,flat,studio,"Valdezarza, Madrid",Estudio,Moncloa,Valdezarza,
108819505,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/24/1c/1356064545.webp,2110/21100022/345,42,1,231000.0,flat,sale,50.0,True,2,1,Barrio Puerta del Ángel,Madrid,Madrid,es,40.4140465,-3.7287303,False,https://www.idealista.com/inmueble/108819505/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con terraza y armarios empotrados.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Puerta del Angel, Latina (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Puerta del Angel y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 400 metros, el hospital más cercano se encuentra a 740 metros, existen 7 farmacias a menos de 300 metros, existen 3 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 5 supermercados, 7 bancos, una lavandería, una oficina de correos, 2 comisarías de policía.  La zona cuenta con una amplia oferta de entretenimiento con 7 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Paseo de Extremadura y la Paseo Imperial. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 28/02/2029 Renta mensual actual: 895€ Rentabilidad estimada: 4.7% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,False,,4620.0,True,False,True,False,[],False,False,231000.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso,Latina,Puerta del Ángel,
108446049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/3e/3b/1345111993.webp,2201/22010058/46,43,2,202500.0,flat,sale,125.0,True,2,1,Las Américas,Madrid,Parla,es,40.2277047,-3.7660816,False,https://www.idealista.com/inmueble/108446049/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial y cuenta con ascensor, terraza, garaje, trastero y armarios empotrados.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Las Americas, Suroeste de Parla. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Isabel II y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Juzgados - Polideportivo y se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 360 metros, la farmacia más cercana se encuentra a 140 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar un supermercado.  La zona cuenta con una amplia oferta de entretenimiento con 10 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Radial 4, Carretera de Parla a Pinto y la Avenida de America. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 18/12/2031 Renta mensual actual: 940€ Rentabilidad estimada: 5.6% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,,1620.0,True,False,True,False,[],False,False,202500.0,€,True,True,flat,,"Las Américas, Parla",Piso,Las Américas,,
107657131,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/27/23/1324691769.webp,2,17,,1237661.0,chalet,sale,300.0,,4,3,calle San Blas,Madrid,Pozuelo de Alarcón,es,40.4486716,-3.8099918,False,https://www.idealista.com/obra-nueva/107657131/,"¡Oportunidad Única! Promoción de 3 Exclusivas Viviendas de Autopromoción Descubre tu nuevo hogar en un entorno privilegiado, donde la comodidad y el diseño moderno se encuentran en perfectas armonías. Te presentamos tres impresionantes viviendas, cada una con más de 300 m² construidos, listas para convertirse en el refugio que siempre has soñado. VIVIENDAS QUE DISEÑAMOS A TU GUSTO PUDIENDO CAMBIAR DISTRIBUCIÓN Y CALIDADES. Las viviendas se dividen en tres plantas (sótano diáfano más dos). Características Destacadas: • Superficie: Desde 300 m² construidos. • Dormitorios: 4 amplios dormitorios, perfectos para familias. • Baños: 3 elegantes cuartos de baño, diseñados con acabados de alta calidad. • Exterior: Piscina privada para disfrutar del verano y relajarte al aire libre. • Energía Sostenible: Equipadas con sistemas de aerotermia y placas fotovoltaicas, asegurando tu bienestar y un consumo energético eficiente. • Entrega: ¡Listas para habitar a principios del 2027! • Llave en mano: Disfruta de la comodidad de un hogar completamente terminado, donde no tendrás que preocuparte por nada. • Diseño contemporáneo: Espacios abiertos y luminosos que maximizan la luz natural. • Ubicación privilegiada: En una zona tranquila y cerca de todos los servicios esenciales. ¡Tu futuro hogar te espera!  No dejes pasar la oportunidad de vivir en una vivienda que combina estilo, confort y sostenibilidad. Contáctanos para obtener más información sobre esta exclusiva promoción y conocer los detalles de cada vivienda.",False,newdevelopment,True,,False,4126.0,True,False,False,False,[],False,False,1237661.0,€,True,True,chalet,terracedHouse,"Zona norte, Pozuelo de Alarcón",Chalet adosado en calle San Blas,Zona norte,Zona norte,
108445965,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/2a/10/1345109818.webp,2201/22010053/7,27,1,256500.0,flat,sale,79.0,True,3,1,Sur,Madrid,Móstoles,es,40.3191836,-3.8591978,False,https://www.idealista.com/inmueble/108445965/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor, terraza y garaje.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Sur, Sureste de Mostoles. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Pradillo y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 260 metros, el hospital más cercano se encuentra a 450 metros, existen 4 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar un supermercado, 4 bancos, una oficina de correos, una estación de bomberos.  La zona cuenta con una amplia oferta de entretenimiento con 18 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-407, Avenida de Portugal y la Avenida de Pablo Iglesias. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 16/06/2031 Renta mensual actual: 1.238€ Rentabilidad estimada: 5.8% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,True,,3247.0,True,False,True,False,[],False,False,256500.0,€,True,True,flat,,"Sur, Móstoles",Piso,Sur,,
108326671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/fb/bb/1340775279.webp,P.2 1ºC,6,1,244000.0,flat,sale,88.0,True,2,2,"calle San Antón, 23",Madrid,Valdemoro,es,40.1927923,-3.6774153,True,https://www.idealista.com/obra-nueva/108326671/,"""Residencial San Antón"" está situado en pleno centro de Valdemoro, entre las calles Doctor Jiménez Díaz y San Antón, es una promoción de 103 viviendas de 1, 2 y 3 dormitorios con garaje.  Está situada en una plaza ajardinada de uso general y en todos los casos cuentan con plaza de garaje incluida en precio. Las viviendas contarán con calefacción/refrigeración por suelo radiante mediante AEROTERMIA, puertas lacadas en blanco, suelos de gres imitación madera, puerta blindada, cocinas completamente amuebladas, INCLUIDOS TODOS LOS ELECTRODOMÉSTICOS.  El plazo de entrega de las viviendas esta previsto para el 4º Trimestre del próximo año 2026.",False,,True,True,False,2773.0,True,False,False,False,[],False,False,244000.0,€,True,True,flat,,"Centro, Valdemoro","Piso en calle San Antón, 23",Centro,,
