propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108506891,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/99/fb/1346948466.webp,W-0308VW,68,4900000.0,chalet,sale,2556.0,11,8,Santo Domingo,Madrid,Santo Domingo,,es,,40.6396169,-3.5727141,False,https://www.idealista.com/inmueble/108506891/,"Oasis de lujo y naturaleza en Urbanización Santo Domingo Engel & Völkers presenta un oasis de lujo y naturaleza a las puertas de Madrid. A solo 15 minutos de la capital y cerca de La Moraleja, esta majestuosa villa redefine el concepto de exclusividad, fusionando arquitectura refinada, privacidad absoluta y un entorno natural privilegiado. Concebida para quienes buscan un santuario de bienestar, armonía y ocio, esta propiedad es un paraíso para los amantes de la equitación, los deportes al aire libre y la vida en su máxima expresión de confort, plenamente conectado con la ciudad. Este impresionante dominio se extiende sobre un conjunto de más de 2,6 ha, unificando dos espacios únicos: una parcela urbana de 6.563 m², núcleo residencial de la finca, y una espectacular finca rústica de 2 ha(20.000 m²), que prolonga la propiedad hasta el valle del río Jarama. Ubicada en una exclusiva urbanización del norte de Madrid con un abanico completo de servicios. Un camino privado, rodeado de jardines consolidados con árboles centenarios, fuentes e iluminación ambiental, conduce a la residencia principal, con imponentes vistas a la Sierra de Madrid. Al entrar, un hall de doble altura da paso al salón principal en dos niveles, presidido por una chimenea y con acceso directo al jardín. La planta se completa con biblioteca, aseo de cortesía, cocina con office, despensa y zona de servicio independiente.  La planta superior alberga cinco dormitorios y cuatro baños. La suite principal dispone de vestidor y baño en suite. Los acabados son de alta calidad. Anexa a la vivienda, una segunda casa independiente para invitados o personal, con salón, cocina, dos dormitorios y dos baños. La planta inferior está concebida como un auténtico resort privado, con piscina cubierta climatizada, gimnasio profesional, sauna con solárium, bodega climatizada, sala de cine, discoteca privada insonorizada y pista de squash. En el exterior, pistas privadas de tenis y pádel, ambas con vestuarios, completan la oferta deportiva. Más allá de los jardines, la propiedad revela su secreto mejor guardado: dos hectáreas de terreno rústico con acceso directo al valle del Jarama. Un espacio natural privado, ideal para instalaciones ecuestres o como área de recreo personal. Esta zona cuenta además con una construcción adicional con salón, cocina, dos dormitorios y baño, segunda piscina exterior y una zona de ocio con porche, cocina, barbacoa y horno de piedra, perfecta para celebraciones al aire libre. Toda esta exclusividad se enmarca en un entorno de máxima seguridad y conveniencia. Una propiedad única para un estilo de vida inigualable. Santo Domingo es una lujosa urbanización situada al margen derecho de la autovía A-1, en el kilómetro 28. Esta urbanización privada se encuentra muy próxima al Aeropuerto de Madrid y a tan sólo 15 minutos de la capital. Cuenta con los mejores y más amplios servicios de las urbanizaciones de la zona al disponer centro comercial propio con servicios tales como, consultorio médico de la Seguridad Social y privado, oficina de Correos, bancos, farmacia restauración, veterinario, gimnasio, tiendas diversas además de Club Social, totalmente reformado, con campo de entrenamiento de golf, piscina, escuela de tenis, zona de ocio para niños y adultos. Dispone también de colegio público (CEIPS), privados e internacionales (SEK, Trinity College, etc.), residencia para la tercera edad e Iglesia. Su nivel de seguridad es excelente, pues está dotada con seguridad privada y policía local, así como sistema de cámaras perimetrales con control las 24 horas. Remarcar que es la única urbanización en la actualidad que dispone en su totalidad de servicios de gas natural y doble canalización de agua procedente del Canal de Isabel II y de los pozos propios para riego de jardines y piscinas. La urbanización cuenta con una línea regular de autobús (171) que va al intercambiador de Plaza de Castilla y efectúa.",True,good,False,1917.0,False,False,False,False,[],False,False,4900000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente,Top,,,,,,,
108883721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/8f/29/1357875219.webp,LCM35686,45,1990000.0,penthouse,sale,150.0,2,3,calle de Cervantes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4132767,-3.6966534,False,https://www.idealista.com/inmueble/108883721/,"EL ÁTICO CON EL QUE LLEVAS TIEMPO SOÑANDO - DISEÑO, LUZ Y TERRAZA PRIVADA CON ORIENTACIÓN SUR En una de las zonas más auténticas y con mayor valor cultural de Madrid, entre el Paseo del Prado y la Plaza de Santa Ana, se encuentra este ático de autor en la calle Cervantes. Ubicado en una finca señorial de 1915, completamente rehabilitada, esta vivienda combina el carácter histórico del barrio con una reforma contemporánea de diseño único. Son 150 m² interiores más 25 m² de terraza privada orientada al sur, donde la luz, la amplitud y la calma marcan la diferencia. La intervención, a cargo de Millieme Studio, transforma el espacio en una pieza sofisticada, funcional y absolutamente exclusiva. La vivienda se organiza en forma de L, con una zona social amplia y fluida: salón-comedor con cocina de diseño integrada y aseo de cortesía. Los grandes ventanales de suelo a techo y los techos de tres metros aportan luminosidad y elegancia. La terraza, concebida como una extensión del interior, funciona como salón, comedor, solárium y espacio de relax durante todo el año. La zona de noche ofrece dos dormitorios en suite, ambos con baño privado y acabados de alta gama. Los suelos de madera en espiga, las molduras retroiluminadas, los radiadores inteligentes, el aire por conductos y las ventanas restauradas completan una vivienda donde todo está pensado al detalle. La calle Cervantes, tranquila y residencial, está a solo unos pasos de la Plaza de Neptuno, del Hotel Palace y de algunos de los museos más importantes del país: Prado, Thyssen y Reina Sofía. La zona está perfectamente comunicada y rodeada de vida cultural, comercios de barrio, restaurantes de referencia y todo tipo de servicios. La finca cuenta con ascensor renovado, escalera restaurada, servicio de conserjería y un trastero privado de gran capacidad. Un ático distinto, para quien busca calidad, belleza y una localización excepcional en el centro de Madrid. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,13267.0,True,False,False,False,[],False,False,1990000.0,€,,,flat,penthouse,"Huertas-Cortes, Madrid",Ático en calle de Cervantes,Top,5,True,True,2100000.0,110000.0,5.0,
107868157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/98/92/1326725488.webp,,87,1375000.0,chalet,sale,390.0,6,6,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.478118,-3.7349523,False,https://www.idealista.com/inmueble/107868157/,"MAGNÍFICO CHALET ADOSADO DE ESQUINA CON MÁS DE 390 m², GRAN JARDÍN Y GARAJE, PUERTA HIERRO  Te presentamos esta espectacular vivienda, ideal para familias que buscan espacio, luz natural y tranquilidad, en una de las zonas residenciales más demandadas del norte de Madrid. Rodeada de zonas verdes, parques, prestigiosos colegios internacionales, centros deportivos, supermercados, y con excelente conexión mediante transporte público y acceso rápido a principales vías de comunicación como la M-30, M-40 y A-1.  Desde la entrada accedemos a un amplio y elegante vestíbulo que marca el carácter señorial de la vivienda. A continuación, encontramos un espacioso salón-comedor con chimenea, muy luminoso gracias a su orientación y con salida directa a una agradable terraza y al jardín privado. La cocina, en forma de L, es luminosa y práctica, con dos accesos que facilitan el día a día. Esta planta también cuenta con un dormitorio (actualmente habilitado como sala de estar) con armarios empotrados, ideal como despacho o cuarto de invitados, y un aseo de cortesía. La zona de descanso cuenta con cinco dormitorios: dos de ellos en suite, con baños completos y grandes ventanales, y tres dormitorios adicionales que comparten dos baños completos. Todas las habitaciones son exteriores y con armarios empotrados. Un espacio que ocupa toda la planta superior, con techos abuhardillados y múltiples usos posibles. Actualmente utilizado como biblioteca, dispone también de un baño completo, por lo que puede transformarse en zona de juegos, salón adicional, gimnasio o incluso nuevos dormitorios si se desea. La planta inferior ofrece aún más espacio habitable: un segundo salón ideal para reuniones familiares, un dormitorio adicional, un baño completo, una gran despensa, sala de lavado y garaje cerrado con capacidad para dos vehículos. La vivienda cuenta con un jardín consolidado que rodea la casa por tres de sus lados: la entrada principal, un lateral y una gran zona posterior, con espacio suficiente para instalar una piscina privada o crear un espectacular espacio chill-out. Ubicada en una de las zonas más tranquilas, seguras y exclusivas del norte de Madrid, perfecta para quienes buscan calidad de vida, entorno familiar y una excelente oferta de servicios y colegios a pocos minutos del centro. La zona combina la tranquilidad residencial con una excelente conectividad y cercanía a todo tipo de servicios. Ideal tanto como vivienda habitual como inversión a largo plazo. ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^.",True,good,False,3526.0,True,True,False,False,[],False,False,1375000.0,€,True,True,chalet,semidetachedHouse,"Peñagrande, Madrid",Chalet pareado,Top,,,,,,,
108979898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/76/59/1360741376.webp,PZL21-25,22,342000.0,flat,sale,80.0,3,1,calle de las Flores,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4350657,-3.8145647,False,https://www.idealista.com/inmueble/108979898/,"Hogares Pozuelo vende en exclusiva piso reformado de 3 dormitorios en el centro de Pozuelo de Alarcón. Se vende este luminoso y acogedor piso de 80 m², situado en pleno corazón de Pozuelo de Alarcón, una de las zonas más consolidadas y demandadas del noroeste de Madrid. Ideal tanto para familias como para inversores que buscan una vivienda con excelente ubicación y potencial. Proyecto de ascensor aprobado  La vivienda fue reformada en 2016, lo que ha permitido optimizar los espacios y modernizar instalaciones clave como electricidad, fontanería, suelos y carpintería interior. Actualmente se distribuye en tres dormitorios, un baño completo con plato de ducha, un salón-comedor amplio y luminoso, y una cocina independiente en muy buen estado. La reforma ha dotado al piso de una imagen moderna y funcional, con una distribución eficiente y una excelente entrada de luz natural en todas las estancias principales. Es una propiedad lista para entrar a vivir, aunque también ofrece margen para adaptarse a las necesidades o gustos del futuro propietario. Ubicado en una calle a tan solo unos pasos de todos los servicios: supermercados, farmacias, colegios, centros de salud, zonas verdes, cafeterías y transporte público (cercanías Renfe y varias líneas de autobús). Además, cuenta con acceso rápido a la M-40, A-6 y A-5, lo que facilita los desplazamientos hacia Madrid capital y alrededores. Una gran oportunidad para quienes buscan vivir en el centro de Pozuelo, con todas las comodidades a mano y en una vivienda reformada y bien cuidada. ¡Solicita más información o agenda ya tu visita!",True,good,False,4275.0,True,False,False,False,[],False,False,342000.0,€,,,flat,,"Zona Pueblo, Pozuelo de Alarcón",Piso en calle de las Flores,Top,2,True,False,,,,
108733809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/05/da/1353557463.webp,cardey7-07-2028,35,270000.0,duplex,sale,78.0,2,2,calle de Deyanira,Madrid,Madrid,San Blas,es,Rejas,40.4435101,-3.5869526,False,https://www.idealista.com/inmueble/108733809/,"VOhome pone a la venta en exclusiva, magnifico Loft dúplex. Diseño, espacio y luz natural. Este inmueble tiene la calificación de uso industrial. Esta situado en una 3ª planta, con orientación Sur/ Norte. En la planta baja, contamos con una moderna cocina equipada e integrada con el salón/comedor creando un ambiente mas espacioso y luminoso gracias a sus ventanales de gran altura y vistas totalmente despejadas, cuenta también con un baño completo con ducha. Las escaleras de acceso a la planta superior aportan ligereza y estilo al espacio. la habitación principal cuenta con baño en suite y puerta corredera. La segunda estancia es ideal como dormitorio o despacho. Una distribución pensada para aprovechar al máximo cada espacio. Ideal para quienes buscan un ambiente moderno y diferente. Aire acondicionado y calefacción por conducto. La urbanización cuenta con conserje. Plaza de garaje incluida en el precio.  Ubicación: El barrio de las Rejas - Plenilunio, se encuentra situado en el distrito de San Blas – Canillejas En la actualidad, Plenilunio, en el barrio de Rejas, es el epicentro de un complejo comercial-empresarial-social, estando totalmente rodeado de grandes empresas (Centro Comercial Plenilunio, Bauhaus, Makro, Leroy Merlin, Vodafone, Altran, Carrefour, Bimbo, Pallex, Aldi, etc) Además de hoteles orientados a los negocios (Axor,New Boston,Hilton.) La ampliación del Estadio Civitas-Metropolitano dará lugar a un espacio singular que supondrá el impulso definitivo a la zona Este de la capital, convirtiéndose, además, en uno de los proyectos de referencia de la transformación del Área Metropolitana de Madrid en los próximos años y en uno de los principales reclamos deportivos y de ocio de España. Zonas residenciales destinadas a alquiler vacacional, y a viviendas habituales y centros de ocio. Encontramos también en sus proximidades, el Parque Juan Carlos I, el Parque El Capricho, la Clínica Navarra o la Quinta de los Molinos. Todo ello por supuesto sin contar con su cercanía al aeropuerto Madrid-Barajas, el centro de negocios IFEMA, la terminal de carga de mercancías aeroportuarias, o el puerto seco CTC de Coslada. Se encuentra enmarcada entre algunas de las principales arterias de Madrid, como la M-40 y la NII. Asimismo, está bien comunicado con línea de autobús y búho. Próximo a Sede Vodafone España, Sede Santander, Clínica Navarra y Centro de negocios nudo de Eisenhower. Además de hoteles orientados a los negocios (Axor,New Boston,Hilton.) Tres líneas de autobuses e interurbanos. Contacta con VOhome Propiedades para solicitar una visita o información sobre cualquiera de nuestros inmuebles y servicios. No dudes en llamarnos, puedes contactarnos si lo prefieres, en nuestro nuevo local de la calle Boltaña Nº 64, o al Te atenderemos con mucho gusto. VOhome Propiedades, somos tu inmobiliaria en Madrid.",True,good,False,3462.0,True,False,True,False,[],False,False,270000.0,€,True,True,flat,duplex,"Rejas, Madrid",Dúplex en calle de Deyanira,Top,3,True,True,290000.0,20000.0,7.0,
106476894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/40/27/1367289328.webp,65803,104,5500000.0,flat,sale,273.0,4,5,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4296252,-3.6842502,False,https://www.idealista.com/inmueble/106476894/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, vende este imponente proyecto de obra nueva de un edificio emblemático de Madrid, que destaca por su bonita y representativa fachada de piedra y sus impresionantes zonas comunes.  El proyecto cuenta con vigilancia 24h y servicio concierge de lujo, para ayudarte en todo aquello que necesites, creando experiencias a medida. La belleza y la funcionalidad viven de la mano en este maravilloso proyecto. Amplitud y perspectiva han sido dos elementos esenciales a al hora de planificar las residencias, creando espacios diáfanos y luminosos. Unas configuraciones que crean conjuntos que exceden todas las expectativas.  Esta impresionante vivienda con magnífica localización, en planta alta, totalmente exterior, muy buenas vistas despejadas y mucha luz natural, distribuida en muy amplio vestíbulo de entrada, salón de 80 metros en 3 ambientes, comedor de invitados independiente, 4 dormitorios en suite con baño incorporado y vestidores en cada uno de ellos, elegantes y espaciosos, cocina de con 3 balcones interiores y lavadero independiente, dormitorio de servicio con baño incorporado, aseo de invitados y sala de estar en zona contigua a los dormitorios, acabados del más alto nivel, cuidando todos los detalles en su decoración y luminotecnia, techos altos, domótica, servicio de calefacción por aerotérmia y aire acondicionado. Con unos acabados del más alto nivel se ha cuidado cada detalle, lo que hace de este proyecto un lugar ideal para vivir.  Edificio recién rehabilitado con portal señorial y elegante fachada, dispone de dos plazas de garaje robotizadas en el mismo edificio y trastero, vigilancia las 24 horas y conserje, zonas comunes con gimnasio y spa, que consta de piscina interior cubierta, poza de agua fría y caliente, sauna, gimnasio y sala de tratamientos.  Inmejorable edificio y localización, lo que hace un lugar ideal para fijar su residencia.",False,good,False,20147.0,True,False,False,False,[],False,False,5500000.0,€,True,True,flat,,"Castellana, Madrid",Piso,Top,4,True,True,,,,
108645116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/02/06/1350896639.webp,PZL08-25,37,950000.0,duplex,sale,170.0,4,3,via de las Dos Castillas,Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,Zona Avenida Europa,40.4338725,-3.7939148,False,https://www.idealista.com/inmueble/108645116/,"HOGARES POZUELO vende en exclusiva impresionante tríplex en la mejor zona de Pozuelo de Alarcón, en la Zona Avenida Europa. Ubicado en una de las zonas más exclusivas de Pozuelo de Alarcón, este amplio tríplex de 170 m² ofrece todo lo que necesitas para vivir con comodidad y estilo. Con excelentes conexiones de carretera y transporte público, este hogar se presenta como una opción ideal para quienes buscan calidad de vida en una ubicación privilegiada. En la planta principal, encontrarás una cocina con zona de office, perfecta para disfrutar de momentos en familia. Además, dispone de un elegante salón con una excelente orientación sur-este, lo que permite aprovechar al máximo la luz natural. El salón se divide en dos estancias: una zona de comedor y otra de descanso, brindando una distribución funcional y confortable. También cuenta con un baño de cortesía. La planta baja alberga 4 dormitorios, todos dobles y con abundante luz natural, además de armarios empotrados. El dormitorio principal incluye un baño en suite, y el segundo baño ha sido completamente reformado. En la planta superior, se encuentra una amplia terraza con una zona acristalada que alberga un salón adicional, ideal para reuniones y momentos de relajación. La terraza está complementada por dos espacios exteriores adicionales que ofrecen vistas despejadas y privacidad. Este tríplex también cuenta con plaza de garaje y trastero. La urbanización dispone de una gran piscina y zonas infantiles, perfectas para disfrutar del aire libre y la tranquilidad. ¡No dejes pasar esta oportunidad única de vivir en una de las mejores zonas de Pozuelo de Alarcón! ¡Benefíciese de nuestro método de trabajo! Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para la escritura pública, tramitación hipoteca. Consúltenos sin ningún compromiso. POSIBILIDAD DE HIPOTECA DE HASTA EL 100% SUJETO A ESTUDIO DE SOLVENCIA PREVIO.",True,good,False,5588.0,True,False,False,False,[],False,False,950000.0,€,True,True,flat,duplex,"Zona Avenida Europa, Pozuelo de Alarcón",Dúplex en via de las Dos Castillas,Top,3,True,True,,,,
107229937,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/77/d8/1306829309.webp,CH-426363-A,36,1475000.0,flat,sale,230.0,4,3,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4456706,-3.6953075,False,https://www.idealista.com/inmueble/107229937/,"ÚNICA Inmobiliaria pone en venta este amplio piso de 230m2 en 6ª planta exterior orientado al sur, junto al centro comercial Corte Ingles de Castellana (Metro Nuevos Ministerios junto al portal). Con PLAZA DE GARAJE en la misma finca, y TRASTERO.  Este espacioso inmueble es una oportunidad única para aquellos que buscan personalizar su hogar a su gusto. Con un diseño que permite múltiples posibilidades de distribución, podrás crear el espacio de tus sueños, adaptándolo a tus necesidades y estilo de vida. La propiedad cuenta con una distribución que incluye varias habitaciones, un amplio salón y zonas que pueden transformarse en un acogedor comedor o un estudio, todo ello esperando tu toque personal. Además, la finca incluye una plaza de garaje, lo que es un gran valor añadido en una ciudad como Madrid, donde el aparcamiento puede ser un desafío. Y para mayor comodidad y seguridad, el edificio cuenta con portero 24 horas, brindándote tranquilidad y asistencia en todo momento. La ubicación es inmejorable: estarás rodeado de una variedad de servicios, como tiendas, restaurantes y transporte público, lo que te permitirá disfrutar de la vida urbana sin renunciar a la comodidad de tu hogar. No dejes pasar esta oportunidad de adquirir un piso con tanto potencial en una de las calles más deseadas de Madrid. ¡Contáctanos para más información y ven a visitarlo! Tu nuevo hogar te está esperando. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,renew,False,6413.0,False,False,False,False,[],False,False,1475000.0,€,True,True,flat,,"Cuatro Caminos, Madrid",Piso,Top,6,True,True,,,,
108930864,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/ae/66/1359289901.webp,AA212768,25,399000.0,studio,sale,55.0,0,1,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4343925,-3.6690364,False,https://www.idealista.com/inmueble/108930864/,"Magnífico Apartamento en Guindalera Gilmar presenta en Exclusiva este magnífico apartamento a estrenar ideal como primera vivienda o inversión. Este estupendo apartamento destaca por ser muy luminoso con grandes ventanales y muy tranquilo. La cocina se entrega totalmente amueblada con muebles altos y bajos y equipada. La calefacción es por conducto Frío/Calor y el agua caliente por termo eléctrico. En el precio está incluido un trastero y plaza de garaje opcional. Se encuentra ubicado en el emblemático barrio de Guindalera. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Cartagena y Parque de las Avenidas, se encuentra a pocos minutos andando.  La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a pocos metros, farmacias, supermercados, bancos, diversos parques, restaurantes, comercios. La vivienda está ubicada en una zona muy bien comunicada con múltiples opciones de transporte público y un rápido acceso a la M-30 y la A-2, estando a pocos minutos del Aeropuerto Internacional de Madrid Barajas. Además, ofrece una amplia oferta de ocio y servicios, tiendas de todo tipo, gran variedad de restaurantes y cafeterías, parques y áreas verdes para disfrutar del aire libre. La ubicación de este piso es inmejorable. El barrio de Guindalera ofrece una gran variedad de servicios y comodidades. En sus proximidades se encuentra el Parque de las Avenidas, la Plaza de Toros de las Ventas y la Estación Avenida de América. También cuenta con una amplia oferta de parques, comercios, supermercados, centros educativos y deportivos. Además, dispone de una excelente selección de bares y restaurantes con terrazas que invitan a disfrutar de un ambiente relajado y familiar. En cuanto a las comunicaciones, este barrio cuenta con varias estaciones de metro cercanas, como Manuel Becerra, Diego de León y Ventas. También hay paradas de autobús en las inmediaciones, que ofrecen acceso directo a distintas zonas de Madrid. Además, la ubicación del piso permite un fácil acceso a la M30, lo que facilita los desplazamientos en coche. No dudes en contactarnos para obtener más información sobre esta propiedad. Desde 1983, Gilmar Consulting Inmobiliario ha estado ayudando a sus clientes a encontrar la casa de sus sueños, brindando un servicio profesional y personalizado. Nuestro equipo está disponible para responder a todas tus preguntas y acompañarte en todo el proceso de compra. Nos encontramos en la calle Corazón de María esquina con López de Hoyos. Puedes contactarnos a través del teléfono o por correo electrónico. ¡Esperamos poder ayudarte a encontrar tu nuevo hogar!",False,good,False,7255.0,False,False,False,False,[],False,False,399000.0,€,True,False,flat,studio,"Guindalera, Madrid",Estudio,Top,2,True,True,,,,28000.0
35611636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/2e/a8/939970618.webp,875,30,525000.0,flat,sale,76.0,1,1,"costanilla de los Ángeles, 15",Madrid,Madrid,Centro,es,Palacio,40.4196471,-3.7081106,True,https://www.idealista.com/inmueble/35611636/,"EXCELENTE INMUEBLE TANTO PARA USO PROPIO COMO PARA INVERSORES, CON UN ALQUILER DE TEMPORADA QUE PROPORCIONA UNA RENTABILIDAD BRUTA ANUAL DEL 3,7% Piso de 76 metros cuadrados construidos distribuidos en gran salón al que se accede desde el hall de entrada a través de una elegante puerta de cristal, con balcón con vistas a la calle Preciados. En este hall hay también un espacio de comedor y la cocina a la derecha totalmente equipada y separada por unas puertas de cristal que permiten elegir el grado de integración o independencia de la misma. Un amplio dormitorio con balcón, un vestidor y un gran baño. Con cédula de habitabilidad para alquiler turístico y declaración responsable en la Consejería de Turismo de la Comunidad de Madrid así como Registrado para alquiler de temporada con el Registro de la Propiedad. Situado en la esquina de la Plaza de Santo Domingo, y la Calle Preciados, está a poca distancia tanto de la Plaza del Callao como de la Plaza de la Ópera. Hay numerosos garajes en los alrededores.",True,good,False,6908.0,True,False,False,False,[],False,False,525000.0,€,,,flat,,"Palacio, Madrid","Piso en costanilla de los Ángeles, 15",Top,3,True,True,,,,
107125363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/d0/48/1308642362.webp,SG197745,1,4950000.0,flat,sale,560.0,8,4,calle de Fernández de la Hoz,Madrid,Madrid,Chamberí,es,Almagro,40.4375177,-3.6939499,False,https://www.idealista.com/inmueble/107125363/,"PISO CON POSIBILIDAD DE SEGREGAR, CONTACTAR PARA MÁS INFORMACIÓN. El barrio de Almagro es conocido por ser uno de los más exclusivos de Madrid. Se caracteriza por sus calles tranquilas y arboladas, sus edificios señoriales y su ambiente residencial. En la zona se encuentran numerosos restaurantes de alta cocina, tiendas de lujo y galerías de arte, lo que lo convierte en un lugar ideal para aquellos que buscan disfrutar de la vida cosmopolita de la ciudad.  En cuanto a servicios educativos, el Colegio Santa María del Pilar se encuentra a menos de 10 kilómetros de distancia, proporcionando una excelente opción para la educación de los más pequeños. Además, el centro comercial ABC Serrano, con sus exclusivas tiendas y restaurantes, está a poca distancia, ofreciendo una amplia gama de opciones de ocio y compras.  En cuanto a transporte público, las líneas de metro más cercanas son las de Rubén Darío y Gregorio Marañón. Además, la estación de cercanías de Recoletos también se encuentra en las proximidades, lo que facilita los desplazamientos dentro y fuera de la ciudad.  Para aquellos que prefieren el transporte en autobús, la parada más cercana a la geolocalización de este inmueble es la de la calle de José Abascal, que cuenta con varias líneas que conectan con diferentes puntos de la ciudad.  Si estás interesado en más información sobre esta exclusiva propiedad, no dudes en contactarnos y facilitarnos la referencia 197745. En GILMAR llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo en Chamberí - Argüelles estará encantado de atenderte en nuestra oficina de la calle Carranza, 20. También puedes llamarnos al o escribirnos a. ¡Te esperamos!",False,good,False,8839.0,False,False,False,False,[],False,False,4950000.0,€,,,flat,,"Almagro, Madrid",Piso en calle de Fernández de la Hoz,Top,1,True,True,,,,
108222038,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/6c/e5/1337559699.webp,W-0301UP,17,380000.0,flat,sale,160.0,2,2,Barrio Canillejas,Madrid,Madrid,San Blas,es,Canillejas,40.444588,-3.6100091,False,https://www.idealista.com/inmueble/108222038/,"Apartamento en Canillejas Engel & Völkers comercializa esta increíble oportunidad de adquirir dos apartamentos completamente reformados, con una superficie total de 160m², ubicados en pleno corazón del barrio de Canillejas, en el distrito de San Blas-Canillejas, Madrid. Los apartamentos tienen entrada independiente han sido renovados con un diseño moderno y funcional. El primero tiene dos habitaciones, un baño completo y cocina totalmente equipada,   El segundo tiene dos habitaciones, una con baño en suite y un aseo además cuenta con zona de lavado, lo que lo convierte en una opción perfecta para familias o para compartir. Gran posibilidad de inversión. Se encuentra estratégicamente ubicado en una de las principales zonas de expansión/lujo/prime de Madrid capital. Un emplazamiento residencial de excepción, a escasos metros de las emblemáticas áreas de influencia del aeropuerto e IFEMA. La comunicación es inmejorable, en sus proximidades se pueden encontrar, centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc. ), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marqués Suanzes, El Capricho, etc. ), clubes deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc. ), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nuestra Señora santa María, Nursery School, Patrocinio de María, Santa María de la Hispanidad, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains María Lombillo, etc. ), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc. ), áreas empresariales (la milla de oro tecnológica madrileña, el llamado Silicon Alley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAÍS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc. ), hoteles (Melia, Hilton, Barceló, Confortel, IBIS) y recintos feriales-IFEMA.",False,good,False,2375.0,False,False,False,False,[],False,False,380000.0,€,,,flat,,"Canillejas, Madrid",Piso,Top,bj,True,False,,,,
