propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
105027765,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/bf/25/1239611452.webp,105027765,34,,130000.0,chalet,sale,130.0,,5,1,avenida de Madrid,Madrid,Buitrago del Lozoya,,es,,40.9909011,-3.6369324,False,https://www.idealista.com/inmueble/105027765/,"¡ ATENCIÓN INVERSORES! BREM GLOBAL INMOBILIARIA Presenta: Casa de pueblo en Buitrago del Lozoya pueblo situado a 75 km de Madrid en la Sierra Norte, muy cerca de las estribaciones de Somosierra y a los pies de la Sierra de Guadarrama.   La parcela con 241 m² sobre la que se construyó una casa en el año 1965 de dos plantas y bajo cubierta de 130 m² con la robustez y muros anchos con las características de aquella época. Un amplio recibidor da paso a la casa en la planta baja que se compone de salón a la derecha y el comedor a la izquierda, cocina con chimenea con despensa, un servicio y una habitación doble en la planta baja. La planta alta amplio distribuidor cuatro habitaciones dobles y la subida al desván con vigas de madera. Una parcela disponible de 175 m² vallada en piedra seca. La casa admite hacer una reforma de actualización, calle en una parte del pueblo tranquila, muy bien comunicada con el transporte público y muy cerca del Rio Lozoya en uno de los municipios con más historia de la Comunidad de Madrid. Ideal si uno desea montar una casa rural en la zona para aprovechar la demanda sostenida de la zona a nivel turístico. Tanto si deseas invertir como si deseas disfrutar de una vivienda en unos de los municipios más demandados de la Comunidad de Madrid, no lo dudes…. ¡ VEN A VISTARNOS!",True,renew,False,,1000.0,True,False,False,True,[],False,False,130000.0,€,,,chalet,Buitrago del Lozoya,Casa independiente en avenida de Madrid,,independantHouse,,,,
98288557,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/ac/a9/1183313685.webp,98288557,28,,219000.0,chalet,sale,100.0,,2,1,cuesta del Linar del Caño,Madrid,La Cabrera,,es,,40.8663846,-3.6166253,False,https://www.idealista.com/inmueble/98288557/,"BREM Global Inmobiliaria presenta una oportunidad única con un chalet independiente en La Cabrera con 90 m2 construido sobre una parcela de 318 m2, construida en 1979.  La casa recientemente ha sido reformada en su totalidad, actualizando todas sus instalaciones eléctricas, saneamiento, tuberías etc.  En una sola planta consta de un recibidor, el salón comedor con chimenea y con mucha luz, la cocina grande y equipada y amueblada, un baño y dos habitaciones dobles todo ello dividido por un pasillo. En el apartado de calidad destacamos la carpintería exterior en aluminio lacado en blanco climalit con mallorquinas de hierro, suelo de baldosa de gres, calefacción de gasoil.  Dispone de un cuarto de aperos de 22 m2. Parcela solada, ajardinada y adoquinada. Acceso para vehículos. También es importante destacar su posicionamiento en la zona uno del plano de ordenación, ofreciéndonos el coeficiente de edificabilidad más alto posible, dandole un valor extra si lo que se busca es un suelo para edificar. El municipio es uno de los mas demandados de la zona, debido a la total cobertura de servicios que ofrece, ademas de la comunión con la naturaleza, dando lugar a la posibilidad de vivir sin complicaciones pero sin renunciar a la experiencia de vivir en la naturaleza. Si deseas conocer esta vivienda, no dudes, ¡ LLAMANOS!",False,good,False,,2190.0,True,False,True,True,[],False,False,219000.0,€,,,chalet,La Cabrera,Casa independiente en cuesta del Linar del Caño,,independantHouse,,,,
106196843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/02/06/1365692395.webp,9635001011,38,,1785000.0,chalet,sale,555.0,,6,4,calle Castillo de Berlanga,Madrid,Villanueva de la Cañada,Villafranca del Castillo,es,,40.4671661,-3.9434688,False,https://www.idealista.com/inmueble/106196843/,"¡ EXCLUSIVO CHALET INDEPENDIENTE EN LA MEJOR UBICACIÓN, EN LA PRADERA Y MEJOR ORIENTACIÓN EN PORCHES, SALONES Y DORMITORIOS!, SOLO A 20MIN DE MONCLOA. 456m2 EXCELENTE CONSTRUCCIÓN, DORMITORIO PRINCIPAL, VESTIDOR Y BAÑO EN SUITE EN PLANTA BAJA. PARCELA 2.511M2. La urbanización tiene club hípico, tenis, pádel, golf, natación...y desde la casa vas andando! ¡Si lleva buscando un tiempo una casa en Villafranca y no la ha encontrado, esta puede ser, sin duda, lo que estaba esperando! Es una casa de estilo clásico vivida por una única familia. La calidad de la construcción es excelente aunque requiere reforma en algunas estancias. Es ÚNICA por: 1.- Parcela de 2.511m2 en la mejor ubicación de la Urbanización.  2.- Porche principal de 16,5m de largo, sin pilares que lo hacen muy vivible gran parte del día por su orientación perfecta al este y vista a amplia zona verde, piscina y árboles. Además dispone de otro porche en zona opuesta para los amaneceres, árboles también preciosos.     3.- Calidad constructiva excelente (cimientos, forjados, grosor de los muros de las fachadas, aislamientos, tejados, carpintería exterior/ interior de madera roble. Se puede ver en los 40 planos originales )  4.- Jardines con Secuoyas, abetos, olivo, magnolio, ciprés, liquidámbares, acebo, prunos. y zona verde amplia para practica deportes.     5.- Distribución perfecta en dos plantas y habiendo considerado las orientaciones adecuadas por estancias. Planta baja adaptada para minusválidos. PLANTA PRINCIPAL 335m2 aprox.  - Comedor  - Salón con chimenea y grandes ventanales con salida directa al porche. - Porche principal de 45m2 y 100m2 totales ( solado) con orientación ideal para verano. - Sala de estar con gran ventanal con salida directa al porche.  - Gran dormitorio principal con armario, vestidor y cuarto de baño. Todo en óptima orientación y adaptado a minusválidos. - Lavandería con salida a tendedero cubierto y bajada al cuarto de instalaciones y garaje. - Cuarto de instalaciones. - Garaje para 2 coches. En la parcela caben hasta 6 coches mas. - Cocina con despensa. - Comedor de diario. PLANTA PRIMERA de 106m2 Por la escalera situada en el hall de entrada subimos a la planta de dormitorios con una fantástica distribución, dos zonas diferenciadas cada una con dos dormitorios, vestidor y baño y una sala común central.    Agua de jardines viene de agua pozo tratada y los gastos de comunidad con seguridad no supera los 200€ mes.  El agua caliente sanitaria viene por placas solares.  Caldera y acumulador de agua de menos de 3 años.  Villafranca del Castillo es una urbanización situada al oeste de la capital solo a 20km. Tiene dos entradas, una por el norte, desde la carretera que une Majadahonda y Villanueva del Pardillo, y otra por el sur, desde la carretera que une Majadahonda con Villanueva de la Cañada. Perfectamente comunicada con la capital y con otros municipios, líneas de autobús  Posee las infraestructuras necesarias para residir durante todo el año, un club privado, colegio privado ( SEK) y concertado ( Colegio Zola), universidad privada (Camilo José Cela), centros médicos (privado y de la Seguridad Social), parroquia, restaurantes, oficina de Correos, farmacia, supermercado, peluquería, quioscos, lotería... Vigilancia las 24 horas del día. Comunidad 285€/mes con agua de pozo para riego y seguridad vigilancia. Llámenos y pida una cita, le podremos explicar las particulares de esta casa, el potencial y la versatilidad que puede tener en función de sus necesidades.",True,good,False,,3216.0,True,False,True,True,[],False,False,1785000.0,€,True,True,chalet,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente en calle Castillo de Berlanga,,independantHouse,,,,
108268099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/de/72/1338845259.webp,VT2.1 D,6,,520000.0,chalet,sale,225.0,,4,3,calle Buenavista s/n,Madrid,Navalcarnero,El Pijorro,es,,40.29537,-4.0126799,True,https://www.idealista.com/obra-nueva/108268099/,"¡Lanzamos la Fase 2 de Villa 6 en Navalcarnero tras el éxito de la primera etapa! Descubre una promoción única compuesta por 26 chalets exclusivos, diseñados para quienes buscan confort, espacio y calidad de vida. Cada vivienda cuenta con: •4 amplios dormitorios •3 baños completos •Diseño contemporáneo y elegante •Sótano incluido para ampliar aún más tu espacio •Zonas comunes •Jardín privado ideal para relajarte o compartir momentos al aire libre Ubicados en Navalcarnero, en una zona tranquila con excelentes servicios, estarás a tan solo minutos de Madrid gracias a su magnífica conexión con las principales vías de acceso. Una oportunidad única para vivir como siempre has querido, en un chalet moderno, rodeado de naturaleza y cerca de todo. ¡Contacta ahora y asegura tu nuevo hogar en Villa 6 Navalcarnero Fase 2!",False,newdevelopment,True,,2311.0,True,False,False,False,[],False,False,520000.0,€,True,True,chalet,"El Pijorro, Navalcarnero",Chalet pareado en calle Buenavista s/n,False,semidetachedHouse,,,,
108126290,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/dc/22/1334640421.webp,,18,,495000.0,chalet,sale,185.0,,3,2,"calle Cacejo, 3",Madrid,Cubas de la Sagra,,es,,40.1925474,-3.8417651,True,https://www.idealista.com/obra-nueva/108126290/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑÓN pone a su disposición un nuevo proyecto de vivienda independiente en planta construido sobre parcela de 554 m2 y 752m2. Ubicado en pleno corazón de Cubas de la Sagra, cercano a todos los servicios básicos (Mercadona, Bus, Centro médico, comercios, Ayuntamiento.. . ). Un diseño único adaptado a sus necesidades, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *Abierto a personalización y ampliaciones en la vivienda. * Vivienda eficiente C. ENERGETICA - A; Equipada con placas solares y aerotermia, suelo radiante/refrescante, aislamiento acústico y térmico. - Hall de entrada, cocina, salón-comedor, 2 baños completos y 3 dormitorios. -Aparcamiento exterior para varios vehículos con adaptador carga eléctrica, sistema de recogida y reciclaje de aguas pluviales. Entrega en un plazo máximo de 12 meses. INICIO DE OBRA INMEDIATO. *Aprovecha nuestros servicios FINANCIEROS exclusivos y realiza un estudio personalizado. Gracias a nuestras condiciones, conseguimos la mejor financiación para su vivienda. Visite nuestra oficina en c/ Juan Carlos I nº2, Griñón (Madrid) para más información. Realizamos todas las gestiones a su medida, para la COMPRA-VENTA-ALQUILER de su actual o futuro Hogar.",True,newdevelopment,True,,2676.0,True,False,False,False,[],False,False,495000.0,€,True,True,chalet,Cubas de la Sagra,"Casa independiente en calle Cacejo, 3",False,independantHouse,,,,
100932241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/63/78/1234707948.webp,3309,42,3,890000.0,flat,sale,128.0,True,4,2,calle de Colón,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4241869,-3.7035433,False,https://www.idealista.com/inmueble/100932241/,"ALTOR ASESORES pone a su disposición un magnífico piso de 91 metros cuadrados disponible en el mercado inmobiliario. Esta propiedad cuenta con cuarto habitaciones, dos baño completo, una cocina amueblada y equipada, y balcones con vistas. El piso se encuentra en un edificio bien conservado y cuenta con ascensor para mayor comodidad. Además, su excelente ubicación en el centro histórico de la ciudad lo convierte en una opción ideal para quienes buscan vivir rodeados de cultura y entretenimiento. No pierdas la oportunidad de adquirir este impresionante piso. ¡Contacta con nosotros para programar una visita!",True,good,False,True,6953.0,True,False,True,False,[],False,False,890000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de Colón,,,,,,
108409886,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/89/d6/1344089062.webp,4238,41,5,545000.0,flat,sale,55.0,False,4,1,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4275546,-3.6870794,False,https://www.idealista.com/inmueble/108409886/,"TORALIA CAPITAL OFRECE: Piso abuhardillado en Claudio Coello – Salamanca, con luz natural y múltiples orientaciones En pleno barrio de Salamanca, en la codiciada calle Claudio Coello, se encuentra este encantador piso abuhardillado, ideal para quienes buscan vivir en una de las zonas más exclusivas de Madrid, rodeados de tiendas de alta gama, restaurantes y excelente transporte público. La vivienda, interior pero muy luminosa, goza de orientación norte, sur, este y oeste, lo que permite disfrutar de luz natural durante todo el día. Se distribuye en 4 estancias conectadas por un pasillo, incluyendo un salón cómodo, una cocina equipada y un baño completo. Su diseño versátil permite adaptar los espacios según tus necesidades. Dispone de calefacción eléctrica y servicio de portería, lo que aporta un extra de comodidad y seguridad. El edificio no cuenta con ascensor. Una oportunidad única para vivir o invertir en el corazón de Salamanca, en un piso con encanto, flexible y lleno de posibilidades, donde la ubicación marca la diferencia.",True,good,False,False,9909.0,True,False,True,False,[],False,False,545000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Claudio Coello,,,,,,
108506331,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/b0/ca/1346931529.webp,4252,42,2,215000.0,flat,sale,70.0,True,2,1,calle Puerto del Pico,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3855053,-3.6478979,False,https://www.idealista.com/inmueble/108506331/,"Presentamos esta fantástica oportunidad inmobiliaria en el consolidado barrio de Numancia – Puente de Vallecas, una zona en constante revalorización y muy bien comunicada con el centro de Madrid. Se trata de una segunda planta sin ascensor. � Distribución y características del inmueble: Amplio salón-comedor, con acceso directo a un balcón exterior que aporta luz natural y ventilación, ideal para crear una zona de descanso o lectura. 2 dormitorios de buen tamaño, luminosos y con espacio suficiente para armarios o zona de trabajo. 1 baño completo, en buen estado y con ventilación natural. Cocina independiente, equipada con electrodomésticos, caldera y termo eléctricos. Toda la vivienda cuenta con calefacción eléctrica y se vende amueblada, lo que permite entrar a vivir directamente o ponerla en alquiler de inmediato. El inmueble se encuentra en una finca tranquila y cuidada, con pocos vecinos y un ambiente familiar. La segunda planta sin ascensor permite mantener unos gastos de comunidad reducidos, lo que mejora la rentabilidad para inversores. � Ubicación privilegiada: A tan solo unos minutos a pie de la estación de Metro Nueva Numancia, y rodeado de una amplia oferta de servicios: supermercados, centros educativos, centros de salud, zonas verdes, restaurantes y comercios de barrio. Conexiones rápidas a M-30, A-3 y centro de Madrid, lo que convierte esta ubicación en un punto estratégico tanto para vivir como para invertir. � Inversión segura o vivienda para toda la vida: Por su distribución, ubicación y estado de conservación, esta propiedad es una excelente opción como primera vivienda, y una alternativa muy rentable para inversores, dada la alta demanda de alquiler en la zona.  � No pierdas esta oportunidad única. Si estás buscando una vivienda con potencial, cómoda, bien situada y con todo lo necesario para comenzar una nueva etapa, este es tu piso. Llámanos y ven a verlo.",True,good,False,False,3071.0,True,False,True,False,[],False,False,215000.0,€,,,flat,"Portazgo, Madrid",Piso en calle Puerto del Pico,,,,,,
107686088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/90/69/1314712689.webp,,13,5,2000000.0,flat,sale,136.0,True,2,2,paseo de la Castellana,Madrid,Madrid,Chamartín,es,El Viso,40.4396587,-3.6902281,False,https://www.idealista.com/obra-nueva/107686088/,"Este edificio situado en Paseo de la Castellana cerca de la Glorieta de Emilio Castelar se concibe como un proyecto de diseño vanguardista, con líneas arquitectónicas minimalistas que elevan el concepto de exclusividad. En este proyecto se fusiona la arquitectura histórica con la modernidad. Uno de los elementos destacados de este magnífico proyecto es su fachada, protegida por ser considerada una pieza clave en la historia de la arquitectura madrileña. Esta fachada es legado del influyente arquitecto del siglo XX, Luis Gutiérrez Soto, cuya excepcional visión ha enriquecido a Madrid con un enfoque modernista y funcional.  Cada propietario podrá diseñar sus espacios aprovechando los grandes ventanales y amplias terrazas que ofrecen abundante luz natural durante todo el año en esta vibrante ciudad. Se ofrecen amplias posibilidades de personalización de las viviendas en cuanto a distribución y acabados, bajo los estándares aprobados por el equipo técnico y con una selección de materiales de primera calidad.  El acceso al edificio se realiza a través de un elegante lobby, caracterizado por un diseño exquisito de interiores abiertos y cálidos. La recepción que da acceso a este edificio único, se encontrará la recepcionista y la asistente que atenderá las necesidades de sus propietarios. Además, se ofrecen dos espaciosas salas de co-working equipadas para encuentros profesionales o reuniones diversas.  Este edificio no es solo un hogar, sino también un santuario de salud, relajación y bienestar. El gimnasio completamente equipado permite mantener un estilo de vida activo y saludable. El Spa Center ofrece un espacio de paz donde sumergirse en un mundo de relajación con masajes, tratamientos corporales, una sala de yoga y saunas diseñadas para revitalizar cuerpo y mente. La Sala Gourmet es el escenario perfecto para celebraciones y ocio, creando una atmósfera mágica ideal para compartir momentos memorables con familiares y amigos.  Las viviendas contarán con la última tecnología y materiales de construcción para garantizar la exclusividad y cumplir con los estándares constructivos más exigentes. La automatización y el control inteligente de la vivienda se gestionará mediante un sistema de domótica que permite coordinar iluminación, audio y climatización, entre otras funcionalidades. Los baños contarán con griferías termostáticas empotradas y sanitarios de porcelana vitrificada, mientras que las persianas motorizadas y el triple acristalamiento asegurarán una óptima protección acústica. Los suelos serán de tarima maciza y los baños y cocinas estarán revestidos con mármol blanco y granito pulido, respectivamente.  El edificio dispondrá de calificación energética A y un certificado de sostenibilidad. Se incluirán un sistema de climatización centralizado mediante aerotermia y un sistema de generación fotovoltaica para un aporte adicional de energía.  Se ubica en el emblemático Paseo de la Castellana, cruce de contrastes y eje central de poder en Madrid, cerca de la Plaza de Gregorio Marañón en el barrio de El Viso. Esta localización privilegiada asegura una comunicación excelente, a solo 12 minutos del aeropuerto Adolfo Suárez y con rápido acceso a la M-30 y A-2.",False,,True,True,14706.0,True,False,False,False,[],False,False,2000000.0,€,,,flat,"El Viso, Madrid",Piso en paseo de la Castellana,False,,,,,
105170134,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/e7/2b/1243949887.webp,3954,41,2,260000.0,studio,sale,35.0,False,0,1,calle de Pedro Teixeira,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4554277,-3.6908337,False,https://www.idealista.com/inmueble/105170134/,"MAGNIFICO PISO EN RENTABILIDAD. Situado en la prestigiosa calle Pedro Teixeira, este inmueble se encuentra en una de las zonas más deseadas de la ciudad. La calle Pedro Teixeira está estratégicamente ubicada, ofreciendo fácil acceso a múltiples servicios y comodidades. A pocos minutos a pie, encontrará una amplia variedad de tiendas, restaurantes, cafeterías y centros de entretenimiento. Además, la proximidad a importantes vías de transporte público y conexiones viales hace que desplazarse por la ciudad sea sumamente conveniente. Este magnífico estudio ha sido cuidadosamente mantenido y se encuentra en excelente estado, listo para entrar a vivir. Cuenta con una distribución inteligente que maximiza el uso del espacio, proporcionando un ambiente acogedor y funcional. Características del Inmueble: El inmueble es un estudio, ideal para una persona o una pareja, ofreciendo un espacio cómodo y bien distribuido. Dispone de una habitación bien iluminada con armarios empotrados, proporcionando un amplio espacio de almacenamiento. El baño está completamente equipado y presenta un diseño moderno y funcional. La calefacción central por conductos asegura un ambiente cálido y confortable durante los meses fríos. El edificio cuenta con un servicio de portería, garantizando seguridad y asistencia a los residentes. Además, dispone de ascensor, facilitando el acceso a todas las plantas del edificio. Los residentes del edificio pueden disfrutar de zonas comunes bien mantenidas que añaden valor y comodidad al inmueble. Este estudio en Pedro Teixeira es una oportunidad única para vivir en una de las zonas más privilegiadas de la ciudad, en un inmueble que combina confort, estilo y funcionalidad. Con sus características modernas y su excelente estado de conservación, es una opción ideal tanto para residentes locales como para aquellos que buscan un hogar en una ubicación céntrica y bien conectada. HONORARIOS APARTE No dude en contactarnos para más información o para programar una visita. ¡Este inmueble está esperando por usted!",True,good,False,True,7429.0,True,False,True,False,[],False,False,260000.0,€,,,flat,"Cuatro Caminos, Madrid",Estudio en calle de Pedro Teixeira,,studio,,,,
108884636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/82/47/1357901782.webp,86117416,50,11,1300000.0,flat,sale,211.0,True,4,3,calle del Doctor Juan José López Ibor,Madrid,Madrid,Moncloa,es,Valdezarza,40.470379,-3.7263057,False,https://www.idealista.com/inmueble/108884636/,"Situado en un encantador edificio con piscina y jardines en comunidad, este espacioso apartamento de 171 m² útiles en el 11º piso goza de una luminosidad excepcional gracias a su orientación y a su gran balcón que rodea casi completamente la vivienda, ofreciendo unas vistas impresionantes de Madrid. El apartamento consta de 4 dormitorios, de los cuales 2 cuentan con baño privado y 1 con balcón interior, perfectos para acoger a la familia y a los invitados con comodidad. El amplio salón-comedor, bañado de luz natural, ofrece acceso directo al balcón. La cocina, a reformar según sus gustos, da acceso a un balcón-lavadero que aporta mayor funcionalidad. Además, una plaza de garaje segura completa esta propiedad de excepción, situada en una zona tranquila y residencial, cercana a servicios y bien comunicada por transporte público. Este apartamento presenta un gran potencial de reforma, ofreciendo una oportunidad única para personalizar y realzar un gran espacio habitable en uno de los barrios más codiciados de Madrid. Las imágenes presentadas han sido creadas por BARNES Interiors mediante home staging virtual para ilustrar el potencial de la vivienda. Es importante destacar que el inmueble se vende sin amueblar. BARNES Interiors también ofrece servicios de interiorismo para esta propiedad por un coste adicional.",False,renew,False,True,6161.0,False,False,False,False,[],False,False,1300000.0,€,True,True,flat,"Valdezarza, Madrid",Piso en calle del Doctor Juan José López Ibor,,,,,,
108114743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/c3/28/1340631750.webp,CC100,29,,310000.0,chalet,sale,187.0,,3,3,calle Miguel Ángel Blanco,Madrid,Colmenar del Arroyo,,es,,40.4115897,-4.1995095,False,https://www.idealista.com/inmueble/108114743/,"GreenLife - Vende - **Chalet Pareado en Colmenar del Arroyo - El Lanchar** Descubre este encantador chalet unifamiliar pareado en la tranquila zona de ""El Lanchar"", Colmenar del Arroyo. Con un acceso cómodo desde la M501, esta propiedad de 132m² construidos en 380m² de parcela se distribuye en dos plantas que ofrecen un estilo de vida moderno y funcional. En la planta baja, un amplio salón comedor te da la bienvenida, con salida directa a una parcela diseñada para disfrutar al máximo. La cocina con office es perfecta para los amantes de la gastronomía, y un aseo adicional y un garaje de 23m² completan esta planta. Subiendo a la planta superior, encontrarás tres acogedoras habitaciones dobles, todas equipadas con armarios empotrados; y dos baños completos que garantizan comodidad para toda la familia. La parcela de 389m² está cuidadosamente distribuida en diferentes ambientes, incluyendo un cenador exterior techado y una barbacoa ideal para reuniones familiares y con amigos. Además, la piscina vallada proporciona seguridad a pequeños y mayores, mientras disfrutan del verano. El entorno natural protegido que rodea la vivienda ofrece un refugio de paz y tranquilidad, complementado por zonas ajardinadas que invitan a relajarse. Con calefacción eléctrica, y estufa de pellets para mayor confort así como una orientación que maximiza la luz natural, este chalet es perfecto para quienes buscan calidad de vida en un entorno privilegiado. ¡No pierdas la oportunidad de hacer de este lugar tu nuevo hogar! CONTAMOS CON DEPARTAMENTO FINANCIERO, que ofrece ASESORAMIENTO SIN COMPROMISO NI COSTE Para estudiar tu capacidad real de CRÉDITOS/FINANCIACIÓN. Nuestros Asesores proporcionan todas las garantías en la compraventa con financiación. **ANUNCIO NO VINCULANTE, A TITULO INFORMATIVO Y NO CONTRACTUAL**.",True,good,False,,1658.0,True,True,False,False,[],False,False,310000.0,€,True,True,chalet,Colmenar del Arroyo,Chalet pareado en calle Miguel Ángel Blanco,,semidetachedHouse,328000.0,18000.0,5.0,
107517212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/95/f3/1309496402.webp,Tipo 10,4,1,236790.0,flat,sale,89.0,True,3,2,del valle de la fuenfría s/n,Madrid,Torrejón de Ardoz,Suroeste,es,,40.4386558,-3.4688134,True,https://www.idealista.com/obra-nueva/107517212/,"¡LICENCIA DE OBRA SOLICITADA! SOLAR ADQUIRIDO Nueva promoción en Torrejón de Ardoz, ubicada en la zona de Aldovea. Residencial Essia es una promoción de 160 viviendas VPPL en régimen de cooperativa de 2 y 3 dormitorios en urbanización cerrada. El precio incluye 2 plazas de garaje y trastero. Los m2 expresados se corresponden con m2 útiles al tratarse de vivienda protegida. * Las imágenes mostradas pertenecen al anteproyecto en elaboración teniendo carácter orientativo y no contractual.",False,newdevelopment,True,True,2661.0,True,False,False,False,[],False,False,236790.0,€,True,True,flat,"Suroeste, Torrejón de Ardoz",Piso en del valle de la fuenfría s/n,False,,,,,
109024683,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/cd/a6/1362009983.webp,C0026-02439,52,,399000.0,chalet,sale,152.0,,4,3,calle Fray Luis de Granada s/n,Madrid,Meco,,es,,40.5558537,-3.3311676,True,https://www.idealista.com/inmueble/109024683/,"152 M² EN DOS PLANTAS MÁS 40M² DE BUHARDILLA Descubre esta encantadora casa adosada en Meco, ideal para familias que buscan comodidad y estilo. Con un precio de 399,000€, esta propiedad de 152m² en 2 plantas mas buhardilla ofrece un espacio acogedor y funcional, perfecto para disfrutar de la vida en la ciudad. Planta calle con cocina amplia para poner mesa, aseo, habitación, salón con chimenea y salida a patio trasero amplio con barbacoa de obra, también tiene patio delantero. Planta primera cuenta con 3 amplios dormitorios y 2 baños(Un dormitorio tipo suit), armarios empotrados. Buhardilla acondicionada. Aires acondicionado en salón, habitaciones y buhardilla. Ubicada en una zona tranquila de Meco, esta propiedad te sitúa cerca de servicios esenciales, escuelas y transporte público. No pierdas la oportunidad de hacer de esta casa tu nuevo hogar. ¡Contáctanos para más información y para concertar una visita!",False,good,False,,2625.0,True,True,False,False,[],False,False,399000.0,€,,,chalet,Meco,Chalet adosado en calle Fray Luis de Granada s/n,,terracedHouse,,,,
108409951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/3f/c5/1344094463.webp,4231,45,2,380000.0,flat,sale,60.0,True,1,1,calle del Doctor Esquerdo,Madrid,Madrid,Retiro,es,Pacífico,40.4044805,-3.6734589,False,https://www.idealista.com/inmueble/108409951/,"TORALIA CAPITAL OFRECE Luminoso piso exterior con orientación sureste en la calle Doctor Esquerdo Se vende excelente piso de 60 m² construidos, exterior y muy luminoso, con orientación sureste que garantiza luz natural durante gran parte del día. La vivienda cuenta con una habitación, un baño completo, y un salón-cocina funcional y bien distribuida. Dispone de calefacción individual por gas natural, ascensor, servicio de portero físico, y acceso adaptado para personas con movilidad reducida, lo que lo hace cómodo y accesible para todo tipo de personas. Situado en la conocida calle Doctor Esquerdo, en una zona consolidada con todos los servicios a mano: supermercados, farmacias, centros médicos, colegios y zonas verdes. Excelente comunicación por transporte público (metro, autobuses y cercanías), y fácil acceso a las principales vías de la ciudad. Una oportunidad ideal tanto para vivir como para invertir.",True,good,False,True,6333.0,True,False,True,False,[],False,False,380000.0,€,,,flat,"Pacífico, Madrid",Piso en calle del Doctor Esquerdo,,,,,,
108494939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/86/23/1338845269.webp,VT2.1 C,6,,525000.0,chalet,sale,225.0,,4,3,calle Buenavista s/n,Madrid,Navalcarnero,El Pijorro,es,,40.29537,-4.0126799,True,https://www.idealista.com/obra-nueva/108494939/,"¡Lanzamos la Fase 2 de Villa 6 en Navalcarnero tras el éxito de la primera etapa! Descubre una promoción única compuesta por 26 chalets exclusivos, diseñados para quienes buscan confort, espacio y calidad de vida. Cada vivienda cuenta con: •4 amplios dormitorios •3 baños completos •Diseño contemporáneo y elegante •Sótano incluido para ampliar aún más tu espacio •Zonas comunes •Jardín privado ideal para relajarte o compartir momentos al aire libre Ubicados en Navalcarnero, en una zona tranquila con excelentes servicios, estarás a tan solo minutos de Madrid gracias a su magnífica conexión con las principales vías de acceso. Una oportunidad única para vivir como siempre has querido, en un chalet moderno, rodeado de naturaleza y cerca de todo. ¡Contacta ahora y asegura tu nuevo hogar en Villa 6 Navalcarnero Fase 2!",False,newdevelopment,True,,2333.0,True,False,False,False,[],False,False,525000.0,€,True,True,chalet,"El Pijorro, Navalcarnero",Chalet adosado en calle Buenavista s/n,False,terracedHouse,,,,
